Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr1	194837018	194837419	1:194837018-194837419	.	.	194837018	194837419	0	1	401	194837017	cluster_3	Distal Intergenic	1	194822001	194822064	64	1	ENSMUST00000174892	15018	ENSMUSG00000092633	ENSMUSG00000092633
chr16	41172825	41173226	16:41172825-41173226	.	.	41172825	41173226	0	1	401	41172821	cluster_3	Distal Intergenic	16	41217745	41217836	92	1	ENSMUST00000174895	-44519	ENSMUSG00000092636	ENSMUSG00000092636
chr15	29226818	29227219	15:29226818-29227219	.	.	29226818	29227219	0	1	401	29226816	cluster_3	Distal Intergenic	15	29713331	29713404	74	2	ENSMUST00000174898	486185	ENSMUSG00000092639	ENSMUSG00000092639
chr13	81159836	81160237	13:81159836-81160237	.	.	81159836	81160237	0	1	401	81159828	cluster_3	Intron (ENSMUST00000128120/ENSMUSG00000069170, intron 4 of 7)	13	81065477	81065560	84	1	ENSMUST00000174909	94360	ENSMUSG00000092650	ENSMUSG00000092650
chr3	117283940	117284341	3:117283940-117284341	.	.	117283940	117284341	0	1	401	117283939	cluster_3	Distal Intergenic	3	117322941	117323005	65	1	ENSMUST00000174925	-38600	ENSMUSG00000092666	ENSMUSG00000092666
chr11	86904672	86905073	11:86904672-86905073	.	.	86904672	86905073	0	1	401	86904664	cluster_3	Distal Intergenic	11	86824192	86824459	268	1	ENSMUST00000174928	80481	ENSMUSG00000092669	ENSMUSG00000092669
chr12	81175650	81176051	12:81175650-81176051	.	.	81175650	81176051	0	1	401	81175642	cluster_3	Intron (ENSMUST00000110347/ENSMUSG00000021136, intron 10 of 12)	12	81166151	81166234	84	1	ENSMUST00000174932	9500	ENSMUSG00000092673	ENSMUSG00000092673
chr4	44201802	44202203	4:44201802-44202203	.	.	44201802	44202203	0	1	401	44201798	cluster_3	Intron (ENSMUST00000123844/ENSMUSG00000035696, intron 1 of 3)	4	44221195	44221267	73	2	ENSMUST00000174936	19064	ENSMUSG00000092677	ENSMUSG00000092677
chr16	87891077	87891478	16:87891077-87891478	.	.	87891077	87891478	0	1	401	87891069	cluster_3	Distal Intergenic	16	87785243	87785334	92	2	ENSMUST00000174951	-105744	ENSMUSG00000092692	ENSMUSG00000092692
chr3	129621185	129621586	3:129621185-129621586	.	.	129621185	129621586	0	1	401	129621184	cluster_3	Intron (ENSMUST00000071402/ENSMUSG00000041220, intron 3 of 4)	3	129684133	129684241	109	2	ENSMUST00000174960	62655	ENSMUSG00000092701	ENSMUSG00000092701
chr12	3452361	3452762	12:3452361-3452762	.	.	3452361	3452762	0	1	401	3452358	cluster_3	Exon (ENSMUST00000140046/ENSMUSG00000037486, exon 4 of 4)	12	3448282	3448352	71	1	ENSMUST00000174970	4080	ENSMUSG00000092711	ENSMUSG00000092711
chr8	105820343	105820744	8:105820343-105820744	.	.	105820343	105820744	0	1	401	105820342	cluster_3	Intron (ENSMUST00000041400/ENSMUSG00000037415, intron 2 of 13)	8	105816348	105816597	250	2	ENSMUST00000175008	-3747	ENSMUSG00000092749	ENSMUSG00000092749
chr11	113673651	113674052	11:113673651-113674052	.	.	113673651	113674052	0	1	401	113673650	cluster_3	Promoter (2-3kb)	11	113671204	113671280	77	1	ENSMUST00000175027	2448	ENSMUSG00000092768	ENSMUSG00000092768
chr19	58925431	58925832	19:58925431-58925832	.	.	58925431	58925832	0	1	401	58925426	cluster_3	Distal Intergenic	19	58911673	58911759	87	2	ENSMUST00000175072	-13673	ENSMUSG00000092813	ENSMUSG00000092813
chr8	109455886	109456287	8:109455886-109456287	.	.	109455886	109456287	0	1	401	109455885	cluster_3	Distal Intergenic	8	109425644	109425744	101	2	ENSMUST00000175080	-30143	ENSMUSG00000092821	ENSMUSG00000092821
chr4	13632549	13632950	4:13632549-13632950	.	.	13632549	13632950	0	1	401	13632548	cluster_3	Distal Intergenic	4	13622643	13622763	121	2	ENSMUST00000175081	-9787	ENSMUSG00000092822	ENSMUSG00000092822
chr11	117545827	117546228	11:117545827-117546228	.	.	117545827	117546228	0	1	401	117545826	cluster_3	Distal Intergenic	11	117553823	117553894	72	1	ENSMUST00000175082	-7595	ENSMUSG00000092823	ENSMUSG00000092823
chr14	107807276	107807677	14:107807276-107807677	.	.	107807276	107807677	0	1	401	107807275	cluster_3	Distal Intergenic	14	108379564	108379724	161	1	ENSMUST00000175093	-571887	ENSMUSG00000092834	ENSMUSG00000092834
chr7	54185655	54186056	7:54185655-54186056	.	.	54185655	54186056	0	1	401	54185650	cluster_3	Distal Intergenic	7	54213167	54213371	205	2	ENSMUST00000175115	27315	ENSMUSG00000092856	ENSMUSG00000092856
chr7	143938452	143938853	7:143938452-143938853	.	.	143938452	143938853	0	1	401	143938451	cluster_3	Distal Intergenic	7	143880338	143880408	71	2	ENSMUST00000175123	-58045	ENSMUSG00000092864	ENSMUSG00000092864
chr18	56321166	56321567	18:56321166-56321567	.	.	56321166	56321567	0	1	401	56321161	cluster_3	Distal Intergenic	18	56221834	56222018	185	1	ENSMUST00000175125	99333	ENSMUSG00000092866	ENSMUSG00000092866
chr15	76261601	76262002	15:76261601-76262002	.	.	76261601	76262002	0	1	401	76261594	cluster_3	Distal Intergenic	15	76267135	76267419	285	2	ENSMUST00000175179	5417	ENSMUSG00000092920	ENSMUSG00000092920
chr14	64593574	64593975	14:64593574-64593975	.	.	64593574	64593975	0	1	401	64593568	cluster_3	Promoter (2-3kb)	14	64591185	64591271	87	1	ENSMUST00000175231	2390	ENSMUSG00000092972	ENSMUSG00000092972
chr14	64615951	64616352	14:64615951-64616352	.	.	64615951	64616352	0	1	401	64615945	cluster_3	Distal Intergenic	14	64591185	64591271	87	1	ENSMUST00000175231	24767	ENSMUSG00000092972	ENSMUSG00000092972
chr14	64617594	64617995	14:64617594-64617995	.	.	64617594	64617995	0	1	401	64617588	cluster_3	Distal Intergenic	14	64591185	64591271	87	1	ENSMUST00000175231	26410	ENSMUSG00000092972	ENSMUSG00000092972
chr15	95874233	95874634	15:95874233-95874634	.	.	95874233	95874634	0	1	401	95874224	cluster_3	Intron (ENSMUST00000071874/ENSMUSG00000064210, intron 2 of 19)	15	95879716	95879817	102	2	ENSMUST00000175237	5183	ENSMUSG00000092978	ENSMUSG00000092978
chr17	78301226	78301627	17:78301226-78301627	.	.	78301226	78301627	0	1	401	78301219	cluster_3	Promoter (1-2kb)	17	78302661	78302746	86	1	ENSMUST00000175238	-1034	ENSMUSG00000092979	ENSMUSG00000092979
chr2	73049945	73050346	2:73049945-73050346	.	.	73049945	73050346	0	1	401	73049938	cluster_3	Distal Intergenic	2	73012854	73012927	74	2	ENSMUST00000175243	-37019	ENSMUSG00000092984	ENSMUSG00000092984
chr11	35679980	35680381	11:35679980-35680381	.	.	35679980	35680381	0	1	401	35679977	cluster_3	Intron (ENSMUST00000069837/ENSMUSG00000056427, intron 29 of 35)	11	35719713	35719782	70	2	ENSMUST00000175251	39401	ENSMUSG00000092992	ENSMUSG00000092992
chr7	133921262	133921663	7:133921262-133921663	.	.	133921262	133921663	0	1	401	133921261	cluster_3	Intron (ENSMUST00000067680/ENSMUSG00000054555, intron 14 of 22)	7	133939619	133939741	123	2	ENSMUST00000175291	18078	ENSMUSG00000093032	ENSMUSG00000093032
chr12	7710311	7710712	12:7710311-7710712	.	.	7710311	7710712	0	1	401	7710304	cluster_3	Distal Intergenic	12	7741553	7741622	70	2	ENSMUST00000175312	30910	ENSMUSG00000093053	ENSMUSG00000093053
chr3	117715799	117716200	3:117715799-117716200	.	.	117715799	117716200	0	1	401	117715798	cluster_3	Distal Intergenic	3	117848553	117848652	100	2	ENSMUST00000175313	132452	ENSMUSG00000093054	ENSMUSG00000093054
chr15	62565928	62566329	15:62565928-62566329	.	.	62565928	62566329	0	1	401	62565922	cluster_3	Distal Intergenic	15	62652935	62653004	70	2	ENSMUST00000175317	86675	ENSMUSG00000093058	ENSMUSG00000093058
chr1	190476595	190476996	1:190476595-190476996	.	.	190476595	190476996	0	1	401	190476594	cluster_3	Distal Intergenic	1	190482872	190483157	286	2	ENSMUST00000175323	6161	ENSMUSG00000093064	ENSMUSG00000093064
chr18	38094506	38094907	18:38094506-38094907	.	.	38094506	38094907	0	1	401	38094503	cluster_3	Distal Intergenic	18	38141337	38141661	325	2	ENSMUST00000175434	46754	ENSMUSG00000093175	ENSMUSG00000093175
chr4	54412178	54412579	4:54412178-54412579	.	.	54412178	54412579	0	1	401	54412173	cluster_3	Distal Intergenic	4	54468333	54468611	279	1	ENSMUST00000175442	-55754	ENSMUSG00000093183	ENSMUSG00000093183
chr4	134800118	134800519	4:134800118-134800519	.	.	134800118	134800519	0	1	401	134800117	cluster_3	Downstream (2-3kb)	4	134795031	134795104	74	1	ENSMUST00000175484	5088	ENSMUSG00000093225	ENSMUSG00000093225
chr4	48754760	48755161	4:48754760-48755161	.	.	48754760	48755161	0	1	401	48754756	cluster_3	Distal Intergenic	4	48762851	48762962	112	2	ENSMUST00000175499	7801	ENSMUSG00000093240	ENSMUSG00000093240
chr1	84673611	84674012	1:84673611-84674012	.	.	84673611	84674012	0	1	401	84673603	cluster_3	Intron (ENSMUST00000049126/ENSMUSG00000036766, intron 1 of 12)	1	84695839	84695915	77	1	ENSMUST00000175513	-21827	ENSMUSG00000093254	ENSMUSG00000093254
chr13	10753592	10753993	13:10753592-10753993	.	.	10753592	10753993	0	1	401	10753591	cluster_3	Distal Intergenic	13	10592484	10592566	83	2	ENSMUST00000175519	-161027	ENSMUSG00000093260	ENSMUSG00000093260
chr15	86689650	86690051	15:86689650-86690051	.	.	86689650	86690051	0	1	401	86689642	cluster_3	Distal Intergenic	15	87068993	87069087	95	1	ENSMUST00000175520	-378942	ENSMUSG00000093261	ENSMUSG00000093261
chr18	18146490	18146891	18:18146490-18146891	.	.	18146490	18146891	0	1	401	18146489	cluster_3	Distal Intergenic	18	18099560	18099660	101	1	ENSMUST00000175533	46931	ENSMUSG00000093274	ENSMUSG00000093274
chr18	18387294	18387695	18:18387294-18387695	.	.	18387294	18387695	0	1	401	18387293	cluster_3	Distal Intergenic	18	18099560	18099660	101	1	ENSMUST00000175533	287735	ENSMUSG00000093274	ENSMUSG00000093274
chr1	93656293	93656694	1:93656293-93656694	.	.	93656293	93656694	0	1	401	93656284	cluster_3	Distal Intergenic	1	93652500	93652790	291	1	ENSMUST00000175543	3794	ENSMUSG00000093284	ENSMUSG00000093284
chr2	152783253	152783654	2:152783253-152783654	.	.	152783253	152783654	0	1	401	152783252	cluster_3	Intron (ENSMUST00000007803/ENSMUSG00000007659, intron 2 of 2)	2	152772788	152772889	102	2	ENSMUST00000175565	-10365	ENSMUSG00000093306	ENSMUSG00000093306
chr11	54665933	54666334	11:54665933-54666334	.	.	54665933	54666334	0	1	401	54665928	cluster_3	Intron (ENSMUST00000102743/ENSMUSG00000037533, intron 20 of 27)	11	54658497	54658573	77	2	ENSMUST00000175600	-7361	ENSMUSG00000093341	ENSMUSG00000093341
chr5	141089006	141089407	5:141089006-141089407	.	.	141089006	141089407	0	1	401	141089005	cluster_3	Distal Intergenic	5	141080431	141080509	79	1	ENSMUST00000175603	8576	ENSMUSG00000093344	ENSMUSG00000093344
chr7	36265181	36265582	7:36265181-36265582	.	.	36265181	36265582	0	1	401	36265178	cluster_3	Distal Intergenic	7	36302515	36302615	101	1	ENSMUST00000175618	-36933	ENSMUSG00000093359	ENSMUSG00000093359
chr14	111295535	111295936	14:111295535-111295936	.	.	111295535	111295936	0	1	401	111295534	cluster_3	Distal Intergenic	14	111282046	111282134	89	1	ENSMUST00000175621	13490	ENSMUSG00000093362	ENSMUSG00000093362
chr2	105949742	105950143	2:105949742-105950143	.	.	105949742	105950143	0	1	401	105949741	cluster_3	Intron (ENSMUST00000037499/ENSMUSG00000042670, intron 5 of 6)	2	105992757	105992881	125	1	ENSMUST00000175622	-42614	ENSMUSG00000093363	ENSMUSG00000093363
chr14	39155453	39155854	14:39155453-39155854	.	.	39155453	39155854	0	1	401	39155450	cluster_3	Intron (ENSMUST00000166968/ENSMUSG00000041014, intron 1 of 9)	14	39220071	39250430	30360	1	ENSMUST00000177185	-64217	ENSMUSG00000093383	ENSMUSG00000093383
chr10	57594269	57594670	10:57594269-57594670	.	.	57594269	57594670	0	1	401	57594264	cluster_3	Distal Intergenic	10	57601393	57601948	556	1	ENSMUST00000177147	-6723	ENSMUSG00000093406	ENSMUSG00000093406
chr6	6335107	6335508	6:6335107-6335508	.	.	6335107	6335508	0	1	401	6335101	cluster_3	Intron (ENSMUST00000176283/ENSMUSG00000093482, intron 3 of 4)	6	6248690	6378675	129986	1	ENSMUST00000175814	86418	ENSMUSG00000093482	ENSMUSG00000093482
chr14	115955390	115955791	14:115955390-115955791	.	.	115955390	115955791	0	1	401	115955389	cluster_3	Intron (ENSMUST00000176912/ENSMUSG00000022112, intron 7 of 7)	14	115788144	115871278	83135	2	ENSMUST00000176344	-84113	ENSMUSG00000093497	ENSMUSG00000093497
chr3	35281099	35281500	3:35281099-35281500	.	.	35281099	35281500	0	1	401	35281096	cluster_3	Distal Intergenic	3	35325614	35325705	92	1	ENSMUST00000177270	-44114	ENSMUSG00000093499	ENSMUSG00000093499
chr14	38072058	38072459	14:38072058-38072459	.	.	38072058	38072459	0	1	401	38072055	cluster_3	Distal Intergenic	14	38522049	38532311	10263	1	ENSMUST00000176069	-449590	ENSMUSG00000093556	ENSMUSG00000093556
chr3	5467712	5468113	3:5467712-5468113	.	.	5467712	5468113	0	1	401	5467707	cluster_3	Distal Intergenic	3	5512995	5515333	2339	2	ENSMUST00000176666	47220	ENSMUSG00000093557	ENSMUSG00000093557
chr6	4811436	4811837	6:4811436-4811837	.	.	4811436	4811837	0	1	401	4811432	cluster_3	Promoter (1-2kb)	6	4807057	4812876	5820	2	ENSMUST00000176391	1039	ENSMUSG00000093570	ENSMUSG00000093570
chr13	72596721	72597122	13:72596721-72597122	.	.	72596721	72597122	0	1	401	72596714	cluster_3	Distal Intergenic	13	72617920	72628564	10645	2	ENSMUST00000177421	31442	ENSMUSG00000093587	ENSMUSG00000093587
chr14	115620515	115620916	14:115620515-115620916	.	.	115620515	115620916	0	1	401	115620514	cluster_3	Intron (ENSMUST00000176912/ENSMUSG00000022112, intron 6 of 7)	14	115555923	115556522	600	2	ENSMUST00000176139	-63994	ENSMUSG00000093589	ENSMUSG00000093589
chr2	101321362	101321763	2:101321362-101321763	.	.	101321362	101321763	0	1	401	101321361	cluster_3	Distal Intergenic	2	101570624	101570834	211	1	ENSMUST00000177431	-248861	ENSMUSG00000093614	ENSMUSG00000093614
chr17	70753599	70754000	17:70753599-70754000	.	.	70753599	70754000	0	1	401	70753592	cluster_3	Intron (ENSMUST00000133983/ENSMUSG00000003279, intron 8 of 13)	17	70834664	70836044	1381	1	ENSMUST00000175668	-80664	ENSMUSG00000093622	ENSMUSG00000093622
chr14	102730620	102731021	14:102730620-102731021	.	.	102730620	102731021	0	1	401	102730619	cluster_3	Distal Intergenic	14	102788356	102788437	82	2	ENSMUST00000176981	57416	ENSMUSG00000093633	ENSMUSG00000093633
chr1	150614751	150615152	1:150614751-150615152	.	.	150614751	150615152	0	1	401	150614750	cluster_3	Exon (ENSMUST00000074783/ENSMUSG00000066842, exon 26 of 107)	1	150625265	150668475	43211	1	ENSMUST00000177239	-10113	ENSMUSG00000093650	ENSMUSG00000093650
chr6	99654411	99654812	6:99654411-99654812	.	.	99654411	99654812	0	1	401	99654402	cluster_3	Intron (ENSMUST00000155466/ENSMUSG00000030068, intron 1 of 5)	6	99625135	99666771	41637	2	ENSMUST00000032151	11959	ENSMUSG00000093661	ENSMUSG00000093661
chr13	78037235	78037636	13:78037235-78037636	.	.	78037235	78037636	0	1	401	78037228	cluster_3	Intron (ENSMUST00000091459/ENSMUSG00000064138, intron 9 of 9)	13	78022913	78026296	3384	1	ENSMUST00000175955	14323	ENSMUSG00000093668	ENSMUSG00000093668
chr19	58019446	58019847	19:58019446-58019847	.	.	58019446	58019847	0	1	401	58019441	cluster_3	Intron (ENSMUST00000077282/ENSMUSG00000054843, intron 27 of 28)	19	58051167	58051236	70	1	ENSMUST00000176631	-31320	ENSMUSG00000093757	ENSMUSG00000093757
chr3	64976237	64976638	3:64976237-64976638	.	.	64976237	64976638	0	1	401	64976231	cluster_3	Distal Intergenic	3	64899157	64899762	606	1	ENSMUST00000176920	77081	ENSMUSG00000093767	ENSMUSG00000093767
chr15	100347516	100347917	15:100347516-100347917	.	.	100347516	100347917	0	1	401	100347515	cluster_3	Distal Intergenic	15	100353149	100383964	30816	1	ENSMUST00000075675	-5232	ENSMUSG00000093789	ENSMUSG00000093789
chr1	12500432	12500833	1:12500432-12500833	.	.	12500432	12500833	0	1	401	12500431	cluster_3	Distal Intergenic	1	12374936	12375042	107	1	ENSMUST00000179834	125497	ENSMUSG00000093864	ENSMUSG00000093864
chr1	12026819	12027220	1:12026819-12027220	.	.	12026819	12027220	0	1	401	12026818	cluster_3	Distal Intergenic	1	12374936	12375042	107	1	ENSMUST00000179834	-347716	ENSMUSG00000093864	ENSMUSG00000093864
chr1	12283556	12283957	1:12283556-12283957	.	.	12283556	12283957	0	1	401	12283555	cluster_3	Distal Intergenic	1	12374936	12375042	107	1	ENSMUST00000179834	-90979	ENSMUSG00000093864	ENSMUSG00000093864
chr14	59750144	59750545	14:59750144-59750545	.	.	59750144	59750545	0	1	401	59750139	cluster_3	Intron (ENSMUST00000080368/ENSMUSG00000021983, intron 32 of 35)	14	59721950	59722024	75	1	ENSMUST00000180113	28195	ENSMUSG00000093911	ENSMUSG00000093911
chr10	41204690	41205091	10:41204690-41205091	.	.	41204690	41205091	0	1	401	41204686	cluster_3	Intron (ENSMUST00000043814/ENSMUSG00000038417, intron 22 of 22)	10	41216045	41216176	132	1	ENSMUST00000104332	-10954	ENSMUSG00000093933	ENSMUSG00000093933
chr9	10089267	10089668	9:10089267-10089668	.	.	10089267	10089668	0	1	401	10089266	cluster_3	Intron (ENSMUST00000162484/ENSMUSG00000039488, intron 3 of 20)	9	10290478	10290587	110	2	ENSMUST00000178287	200919	ENSMUSG00000093959	ENSMUSG00000093959
chr6	73913792	73914193	6:73913792-73914193	.	.	73913792	73914193	0	1	401	73913785	cluster_3	Distal Intergenic	6	74340950	74341081	132	1	ENSMUST00000177723	-426757	ENSMUSG00000093964	ENSMUSG00000093964
chr12	27118283	27118684	12:27118283-27118684	.	.	27118283	27118684	0	1	401	27118281	cluster_3	Distal Intergenic	12	27141898	27160446	18549	2	ENSMUST00000177636	41762	ENSMUSG00000094002	ENSMUSG00000094002
chr12	27087295	27087696	12:27087295-27087696	.	.	27087295	27087696	0	1	401	27087293	cluster_3	Distal Intergenic	12	27141898	27160446	18549	2	ENSMUST00000177636	72750	ENSMUSG00000094002	ENSMUSG00000094002
chr13	120206432	120206833	13:120206432-120206833	.	.	120206432	120206833	0	1	401	120206431	cluster_3	Distal Intergenic	13	120214758	120215213	456	2	ENSMUST00000177561	8380	ENSMUSG00000094027	ENSMUSG00000094027
chr15	40045241	40045642	15:40045241-40045642	.	.	40045241	40045642	0	1	401	40045237	cluster_3	Distal Intergenic	15	40142188	40148689	6502	1	ENSMUST00000179120	-96546	ENSMUSG00000094112	ENSMUSG00000094112
chr1	41411689	41412090	1:41411689-41412090	.	.	41411689	41412090	0	1	401	41411685	cluster_3	Distal Intergenic	1	40863734	40864219	486	2	ENSMUST00000178542	-547471	ENSMUSG00000094136	ENSMUSG00000094136
chr13	12380004	12380405	13:12380004-12380405	.	.	12380004	12380405	0	1	401	12380003	cluster_3	Promoter (1-2kb)	13	12378158	12378640	483	1	ENSMUST00000180224	1847	ENSMUSG00000094185	ENSMUSG00000094185
chr5	15546452	15546853	5:15546452-15546853	.	.	15546452	15546853	0	1	401	15546451	cluster_3	Intron (ENSMUST00000178227/ENSMUSG00000094230, intron 2 of 2)	5	15516489	15656679	140191	1	ENSMUST00000178227	29964	ENSMUSG00000094230	ENSMUSG00000094230
chr4	3534945	3535346	4:3534945-3535346	.	.	3534945	3535346	0	1	401	3534942	cluster_3	Promoter (1-2kb)	4	3537090	3537191	102	1	ENSMUST00000174896	-1744	ENSMUSG00000094253	ENSMUSG00000094253
chr9	39362369	39362770	9:39362369-39362770	.	.	39362369	39362770	0	1	401	39362366	cluster_3	Distal Intergenic	9	39393793	39394737	945	1	ENSMUST00000078531	-31023	ENSMUSG00000094269	ENSMUSG00000094269
chr13	90716869	90717270	13:90716869-90717270	.	.	90716869	90717270	0	1	401	90716860	cluster_3	Distal Intergenic	13	90583400	90583765	366	1	ENSMUST00000179654	133470	ENSMUSG00000094277	ENSMUSG00000094277
chr15	64659489	64659890	15:64659489-64659890	.	.	64659489	64659890	0	1	401	64659483	cluster_3	Distal Intergenic	15	64817694	64937996	120303	1	ENSMUST00000180105	-157804	ENSMUSG00000094296	ENSMUSG00000094296
chr18	7515826	7516227	18:7515826-7516227	.	.	7515826	7516227	0	1	401	7515819	cluster_3	Intron (ENSMUST00000115869/ENSMUSG00000057440, intron 2 of 16)	18	7581516	7581923	408	1	ENSMUST00000072582	-65289	ENSMUSG00000094334	ENSMUSG00000094334
chr6	105381602	105382003	6:105381602-105382003	.	.	105381602	105382003	0	1	401	105381601	cluster_3	Distal Intergenic	6	105399719	105399798	80	1	ENSMUST00000179099	-17716	ENSMUSG00000094357	ENSMUSG00000094357
chr12	82485073	82485474	12:82485073-82485474	.	.	82485073	82485474	0	1	401	82485065	cluster_3	Distal Intergenic	12	82495419	82496537	1119	2	ENSMUST00000179295	11063	ENSMUSG00000094374	ENSMUSG00000094374
chr15	34377379	34377780	15:34377379-34377780	.	.	34377379	34377780	0	1	401	34377376	cluster_3	Intron (ENSMUST00000163455/ENSMUSG00000022324, intron 4 of 18)	15	34349176	34356421	7246	2	ENSMUST00000179647	-20959	ENSMUSG00000094447	ENSMUSG00000094447
chr4	98593975	98594376	4:98593975-98594376	.	.	98593975	98594376	0	1	401	98593966	cluster_3	Intron (ENSMUST00000041284/ENSMUSG00000061859, intron 29 of 43)	4	98557740	98557865	126	2	ENSMUST00000175382	-36111	ENSMUSG00000094456	ENSMUSG00000094456
chr16	15354694	15355095	16:15354694-15355095	.	.	15354694	15355095	0	1	401	15354693	cluster_3	Distal Intergenic	16	15317458	15318957	1500	1	ENSMUST00000178312	37237	ENSMUSG00000094472	ENSMUSG00000094472
chr17	93579998	93580399	17:93579998-93580399	.	.	93579998	93580399	0	1	401	93579989	cluster_3	Distal Intergenic	17	93246708	93246814	107	2	ENSMUST00000178746	-333185	ENSMUSG00000094473	ENSMUSG00000094473
chr4	103461611	103462012	4:103461611-103462012	.	.	103461611	103462012	0	1	401	103461610	cluster_3	Intron (ENSMUST00000156144/ENSMUSG00000086136, intron 3 of 3)	4	103471859	103471959	101	1	ENSMUST00000179866	-9847	ENSMUSG00000094477	ENSMUSG00000094477
