Motif	# matches	% matches input	# matches background	%matches background	P-value	log10 P-value	ROC AUC	PR AUC	Enr. at 1% FPR	Recall at 10% FDR
GM.5.0.C2H2_ZF.0298	1206	1.117	100	1.000	1.53e-01	0.816	0.510	0.917	1.12	1.0000
GM.5.0.Mixed.0105	1059	0.981	100	1.000	5.98e-01	0.223	0.488	0.913	0.98	1.0000
GM.5.0.TEA.0009	1677	1.554	175	1.750	9.38e-01	0.028	0.504	0.916	0.89	1.0000
GM.5.0.Mixed.0106	1305	1.209	100	1.000	3.38e-02	1.471	0.502	0.916	1.21	1.0000
GM.5.0.bHLH.0136	1814	1.681	128	1.280	1.08e-03	2.967	0.564	0.930	1.31	1.0000
GM.5.0.Nuclear_receptor.0142	839	0.777	101	1.010	9.93e-01	0.003	0.435	0.900	0.77	1.0000
GM.5.0.Ets.0046	2851	2.642	129	1.290	1.65e-19	18.784	0.478	0.904	2.05	1.0000
GM.5.0.C2H2_ZF.0299	1275	1.181	103	1.030	9.53e-02	1.021	0.541	0.925	1.15	1.0000
GM.5.0.C2H2_ZF.0300	1440	1.334	111	1.110	3.08e-02	1.511	0.494	0.915	1.20	1.0000
GM.5.0.C2H2_ZF.0301	593	0.549	100	1.000	1.00e+00	0.000	0.456	0.904	0.55	1.0000
GM.5.0.C2H2_ZF.0302	1044	0.967	100	1.000	6.50e-01	0.187	0.499	0.915	0.97	1.0000
GM.5.0.bZIP.0098	1304	1.208	107	1.070	1.20e-01	0.920	0.480	0.912	1.13	1.0000
GM.5.0.Unknown.0189	3630	3.363	100	1.000	5.96e-50	49.225	0.518	0.925	3.36	1.0000
GM.5.0.Unknown.0190	1138	1.054	100	1.000	3.27e-01	0.486	0.524	0.921	1.05	1.0000
GM.5.0.Unknown.0191	7631	7.071	234	2.340	5.80e-94	93.236	0.469	0.913	3.02	1.0000
GM.5.0.bHLH.0137	4765	4.415	109	1.090	9.18e-78	77.037	0.634	0.948	4.05	1.0000
GM.5.0.Unknown.0192	1136	1.053	100	1.000	3.33e-01	0.477	0.494	0.915	1.05	1.0000
GM.5.0.Unknown.0193	1063	0.985	100	1.000	5.84e-01	0.233	0.470	0.909	0.98	1.0000
GM.5.0.Mixed.0107	1054	0.977	100	1.000	6.16e-01	0.211	0.488	0.912	0.98	1.0000
GM.5.0.Nuclear_receptor.0143	945	0.876	100	1.000	9.06e-01	0.043	0.456	0.906	0.88	1.0000
GM.5.0.C2H2_ZF.0303	687	0.637	104	1.040	1.00e+00	0.000	0.492	0.913	0.61	1.0000
GM.5.0.IRF.0021	1304	1.208	100	1.000	3.44e-02	1.463	0.530	0.921	1.21	1.0000
GM.5.0.bZIP.0099	1922	1.781	106	1.060	9.95e-09	8.002	0.549	0.927	1.68	1.0000
GM.5.0.C2H2_ZF.0304	3373	3.125	100	1.000	5.69e-43	42.245	0.578	0.936	3.13	1.0000
GM.5.0.C2H2_ZF.0305	1985	1.839	101	1.010	6.08e-11	10.216	0.556	0.929	1.82	1.0000
GM.5.0.C2H2_ZF.0306	2261	2.095	124	1.240	3.61e-10	9.442	0.559	0.929	1.69	1.0000
GM.5.0.Homeodomain.0198	1004	0.930	101	1.010	8.02e-01	0.096	0.499	0.914	0.92	1.0000
GM.5.0.RFX.0017	1932	1.790	100	1.000	2.86e-10	9.544	0.555	0.928	1.79	1.0000
GM.5.0.C2H2_ZF.0307	1683	1.559	100	1.000	2.26e-06	5.646	0.580	0.933	1.56	1.0000
GM.5.0.Unknown.0194	4072	3.773	100	1.000	1.73e-62	61.761	0.609	0.942	3.77	1.0000
GM.5.0.MADS_box.0023	2526	2.340	101	1.010	9.68e-22	21.014	0.574	0.934	2.32	1.0000
GM.5.0.Homeodomain.0199	1141	1.057	100	1.000	3.18e-01	0.498	0.508	0.917	1.06	1.0000
GM.5.0.Unknown.0195	1089	1.009	100	1.000	4.92e-01	0.308	0.541	0.924	1.01	1.0000
GM.5.0.Ets.0047	2492	2.309	100	1.000	2.44e-21	20.613	0.576	0.934	2.31	1.0000
GM.5.0.bZIP.0100	1579	1.463	100	1.000	5.47e-05	4.262	0.511	0.919	1.46	1.0000
GM.5.0.Homeodomain.0200	1254	1.162	104	1.040	1.48e-01	0.830	0.470	0.910	1.12	1.0000
GM.5.0.Homeodomain.0201	1790	1.659	108	1.080	2.19e-06	5.659	0.464	0.909	1.54	1.0000
GM.5.0.Homeodomain.0202	2886	2.674	123	1.230	4.28e-22	21.369	0.530	0.916	2.17	1.0000
GM.5.0.Unknown.0196	1298	1.203	104	1.040	8.06e-02	1.093	0.478	0.912	1.16	1.0000
GM.5.0.C2H2_ZF.0308	1977	1.832	100	1.000	4.72e-11	10.326	0.534	0.925	1.83	1.0000
GM.5.0.STAT.0024	1529	1.417	100	1.000	2.21e-04	3.656	0.530	0.923	1.42	1.0000
GM.5.0.C2H2_ZF.0309	2253	2.088	100	1.000	2.75e-16	15.561	0.540	0.928	2.09	1.0000
GM.5.0.Forkhead.0059	2317	2.147	100	1.000	1.35e-17	16.870	0.559	0.930	2.15	1.0000
GM.5.0.Ets.0048	10858	10.061	689	6.890	8.31e-27	26.081	0.552	0.928	1.46	1.0000
GM.5.0.STAT.0025	1181	1.094	100	1.000	2.07e-01	0.683	0.518	0.919	1.09	1.0000
GM.5.0.C2H2_ZF.0310	1153	1.068	100	1.000	2.82e-01	0.550	0.494	0.915	1.07	1.0000
GM.5.0.Forkhead.0060	3351	3.105	100	1.000	2.19e-42	41.659	0.621	0.943	3.10	1.0000
GM.5.0.Nuclear_receptor.0144	1421	1.317	100	1.000	3.25e-03	2.488	0.540	0.924	1.32	1.0000
GM.5.0.Grainyhead.0010	664	0.615	154	1.540	1.00e+00	-0.000	0.466	0.905	0.40	1.0000
GM.5.0.Forkhead.0061	7083	6.563	100	1.000	1.77e-159	158.753	0.623	0.947	6.56	1.0000
GM.5.0.Homeodomain_POU.0023	1063	0.985	121	1.210	9.85e-01	0.007	0.497	0.915	0.81	1.0000
GM.5.0.EIN3.0002	671	0.622	124	1.240	1.00e+00	-0.000	0.501	0.914	0.50	1.0000
GM.5.0.Unknown.0197	1623	1.504	105	1.050	9.68e-05	4.014	0.565	0.930	1.43	1.0000
GM.5.0.Nuclear_receptor.0145	1789	1.658	105	1.050	6.26e-07	6.204	0.537	0.924	1.58	1.0000
GM.5.0.DM.0009	1100	1.019	100	1.000	4.53e-01	0.344	0.537	0.923	1.02	1.0000
GM.5.0.bZIP.0101	1352	1.253	100	1.000	1.41e-02	1.852	0.528	0.922	1.25	1.0000
GM.5.0.Nuclear_receptor.0146	733	0.679	100	1.000	1.00e+00	0.000	0.455	0.903	0.68	1.0000
GM.5.0.Nuclear_receptor.0147	1047	0.970	100	1.000	6.40e-01	0.194	0.488	0.913	0.97	1.0000
GM.5.0.TEA.0010	10040	9.303	141	1.410	5.72e-230	229.242	0.566	0.934	6.60	1.0000
GM.5.0.Mixed.0108	2745	2.543	100	1.000	4.03e-27	26.394	0.609	0.939	2.54	1.0000
GM.5.0.C2H2_ZF.0311	1331	1.233	100	1.000	2.11e-02	1.676	0.512	0.918	1.23	1.0000
GM.5.0.Nuclear_receptor.0148	683	0.633	155	1.550	1.00e+00	-0.000	0.449	0.901	0.41	1.0000
GM.5.0.Unknown.0198	1667	1.545	100	1.000	3.78e-06	5.423	0.539	0.924	1.54	1.0000
GM.5.0.Unknown.0199	2074	1.922	104	1.040	9.36e-12	11.029	0.582	0.934	1.85	1.0000
GM.5.0.Nuclear_receptor.0149	1203	1.115	100	1.000	1.59e-01	0.799	0.513	0.920	1.11	1.0000
GM.5.0.ARID_BRIGHT.0006	3476	3.221	100	1.000	9.72e-46	45.012	0.568	0.935	3.22	1.0000
GM.5.0.Homeodomain_POU.0024	1547	1.433	100	1.000	1.35e-04	3.870	0.499	0.917	1.43	1.0000
GM.5.0.C2H2_ZF.0312	1278	1.184	100	1.000	5.34e-02	1.272	0.506	0.917	1.18	1.0000
GM.5.0.ARID_BRIGHT.0007	2036	1.886	109	1.090	6.80e-10	9.167	0.570	0.931	1.73	1.0000
GM.5.0.Unknown.0200	996	0.923	106	1.060	9.20e-01	0.036	0.530	0.920	0.87	1.0000
GM.5.0.Unknown.0201	863	0.800	100	1.000	9.84e-01	0.007	0.443	0.902	0.80	1.0000
GM.5.0.Unknown.0202	1250	1.158	100	1.000	8.28e-02	1.082	0.512	0.918	1.16	1.0000
GM.5.0.Grainyhead.0011	1253	1.161	100	1.000	7.92e-02	1.101	0.488	0.913	1.16	1.0000
GM.5.0.C2H2_ZF.0313	2530	2.344	107	1.070	8.49e-20	19.071	0.552	0.929	2.19	1.0000
GM.5.0.Unknown.0203	578	0.536	131	1.310	1.00e+00	-0.000	0.473	0.906	0.41	1.0000
GM.5.0.Unknown.0204	1747	1.619	100	1.000	2.67e-07	6.573	0.534	0.924	1.62	1.0000
GM.5.0.Homeodomain.0203	1213	1.124	100	1.000	1.39e-01	0.855	0.494	0.915	1.12	1.0000
GM.5.0.Homeodomain_POU.0025	1088	1.008	100	1.000	4.96e-01	0.305	0.498	0.915	1.01	1.0000
GM.5.0.Nuclear_receptor.0150	907	0.840	101	1.010	9.63e-01	0.016	0.450	0.904	0.83	1.0000
GM.5.0.T-box.0025	427	0.396	116	1.160	1.00e+00	-0.000	0.436	0.897	0.34	1.0000
GM.5.0.C2H2_ZF.0314	884	0.819	100	1.000	9.73e-01	0.012	0.495	0.915	0.82	1.0000
GM.5.0.bZIP.0102	1131	1.048	114	1.140	8.20e-01	0.086	0.485	0.913	0.92	1.0000
GM.5.0.bHLH.0138	3334	3.089	114	1.140	1.03e-35	34.988	0.556	0.931	2.71	1.0000
GM.5.0.Unknown.0205	1321	1.224	100	1.000	2.54e-02	1.596	0.527	0.922	1.22	1.0000
GM.5.0.T-box.0026	2310	2.140	125	1.250	9.87e-11	10.006	0.517	0.918	1.71	1.0000
GM.5.0.Rel.0024	2088	1.935	100	1.000	4.52e-13	12.345	0.534	0.921	1.93	1.0000
GM.5.0.Nuclear_receptor.0151	743	0.688	100	1.000	1.00e+00	0.000	0.440	0.902	0.69	1.0000
GM.5.0.Unknown.0206	1190	1.103	100	1.000	1.87e-01	0.729	0.494	0.915	1.10	1.0000
GM.5.0.Homeodomain.0204	1524	1.412	100	1.000	2.53e-04	3.598	0.537	0.924	1.41	1.0000
GM.5.0.Mixed.0109	1153	1.068	100	1.000	2.82e-01	0.550	0.533	0.923	1.07	1.0000
GM.5.0.RFX.0018	4327	4.009	100	1.000	5.51e-70	69.259	0.540	0.929	4.01	1.0000
GM.5.0.bZIP.0103	1686	1.562	106	1.060	2.33e-05	4.633	0.530	0.923	1.47	1.0000
GM.5.0.C2H2_ZF.0315	2358	2.185	100	1.000	1.88e-18	17.727	0.568	0.933	2.18	1.0000
GM.5.0.Unknown.0207	1104	1.023	100	1.000	4.39e-01	0.357	0.501	0.915	1.02	1.0000
GM.5.0.C2H2_ZF.0316	1274	1.180	100	1.000	5.70e-02	1.244	0.521	0.920	1.18	1.0000
GM.5.0.C2H2_ZF.0317	1090	1.010	100	1.000	4.89e-01	0.311	0.517	0.918	1.01	1.0000
GM.5.0.Ets.0049	1927	1.785	101	1.010	6.04e-10	9.219	0.554	0.928	1.77	1.0000
GM.5.0.Unknown.0208	1641	1.520	100	1.000	8.55e-06	5.068	0.540	0.926	1.52	1.0000
GM.5.0.Homeodomain_POU.0026	924	0.856	100	1.000	9.36e-01	0.029	0.499	0.914	0.86	1.0000
GimmeMotifs_1	10763	9.973	188	1.880	5.09e-219	218.294	0.629	0.945	5.30	1.0000
GimmeMotifs_2	5098	4.724	103	1.030	1.13e-91	90.947	0.644	0.947	4.59	1.0000
GimmeMotifs_3	6200	5.745	102	1.020	5.82e-128	127.235	0.613	0.938	5.63	1.0000
GimmeMotifs_4	4645	4.304	119	1.190	1.44e-68	67.843	0.619	0.944	3.62	1.0000
GimmeMotifs_5	3961	3.670	100	1.000	2.79e-59	58.555	0.608	0.939	3.67	1.0000
