# GimmeMotifs version 0.16.1
# Input: /home/ia1014/gimmemotifs/output/shared_denovo/generated_background.gc.fa
# Motifs: /home/ia1014/gimmemotifs/output/shared_denovo/combined.pfm
# Scoring: GC frequency normalized z-score
	GimmeMotifs_1	GimmeMotifs_2	GimmeMotifs_3	GimmeMotifs_4	GimmeMotifs_5	GimmeMotifs_6	GimmeMotifs_7	GimmeMotifs_8	GimmeMotifs_9	GimmeMotifs_10	GimmeMotifs_11	GimmeMotifs_12	GimmeMotifs_13	GimmeMotifs_14	GimmeMotifs_15	GimmeMotifs_16	GimmeMotifs_17	GimmeMotifs_18	GimmeMotifs_19
chr9:34619800-34620000	-0.027613	-0.905817	0.579909	-0.050223	-0.480512	0.675849	1.379648	3.776178	-0.104011	1.635969	-0.263832	-0.447858	-0.411200	-1.085881	0.261191	-0.962867	0.578102	1.774032	-0.723591
chr3:23767200-23767400	-0.645686	-0.309898	-0.450189	-0.296494	0.255996	0.339189	-0.585884	-0.014312	0.304923	-0.780464	1.772966	0.795767	0.684742	0.012485	-0.232961	-2.194231	1.480505	0.112752	-0.591398
chr2:4814100-4814300	-0.286260	-1.290826	2.170540	0.235297	-1.270006	0.610266	-2.080910	-0.826752	-1.034777	-0.371321	1.495683	-0.698581	0.684742	-1.085881	-1.379182	-0.680248	-0.102820	-1.253826	-1.777964
chr11:46531700-46531900	0.574483	-0.250098	0.579909	0.407546	0.650956	1.054350	0.847067	-0.576158	0.219954	-0.064273	-0.263832	-0.153713	0.684742	0.139044	-0.539926	-0.680248	-1.139489	-0.603536	0.169430
chr9:56110100-56110300	0.311894	-1.143049	-1.701508	1.322549	0.596904	-1.057558	2.374413	-0.369622	0.921986	0.396235	0.952970	1.037903	1.088908	1.110851	2.096491	0.911813	-1.227483	0.184366	0.517542
chr5:16730700-16730900	0.232036	-0.580219	-0.450189	1.087394	0.503340	-0.727047	0.153391	1.471380	0.420936	-2.193576	1.592320	-1.668115	0.073096	0.012485	0.254036	0.629195	0.412634	1.231522	1.557027
chr9:85347300-85347500	-0.005199	0.064120	-0.358591	0.020793	0.594169	0.843941	-1.127025	-1.339954	0.404922	-0.780464	1.772966	-1.158157	0.604612	0.012485	-0.653021	-2.194231	2.737641	-0.618645	-0.094044
chrX:55430000-55430200	1.875563	1.829003	-0.450189	-1.451616	-0.473850	-0.820260	-1.278663	0.700467	1.915306	0.868413	-0.409921	-0.754031	0.684742	-1.085881	0.706696	-0.680248	0.158598	-0.796019	0.751825
chr14:28950200-28950400	-0.278697	-0.138451	-0.606307	-0.562548	-1.574851	0.745463	1.063250	-1.059312	-3.388536	1.635969	-0.260351	0.340663	-2.051000	-1.085881	-1.199628	-0.602169	-0.441925	-1.460190	0.623906
chr6:69963300-69963500	-0.318674	0.926425	0.579909	1.092395	2.492400	-0.469936	1.186284	0.184832	-1.559895	1.635969	1.772966	-0.742265	0.153225	-0.959322	-0.492659	-0.680248	-0.581274	0.387124	-0.666742
chr3:23106200-23106400	-1.024901	-0.040302	-0.450189	-0.264838	-0.463182	0.902005	-0.197700	1.108094	1.589127	0.313959	-0.180245	0.274260	0.684894	1.110851	-0.245210	0.911813	0.415599	1.902264	-0.145637
chr3:108622100-108622300	-0.815564	0.844910	-0.515292	0.922999	-1.035703	1.407506	1.112920	0.954017	-0.168353	-0.012908	-0.506559	1.291007	-0.735085	-0.959322	0.190337	2.503875	0.789295	-0.186365	-1.343187
chr11:67005200-67005400	-0.027504	-0.859053	-0.763008	-1.467465	0.114013	-1.399675	0.851836	-0.625484	0.146511	-0.371321	-0.526926	1.120751	-0.815366	-0.959322	-1.136883	-2.194231	-0.559262	-0.344273	-0.644760
chr1:195253300-195253500	0.261353	0.986248	0.827624	0.165172	0.450343	0.371810	-1.426980	1.427595	0.043225	1.185112	-2.196491	-1.278169	0.684894	0.012485	0.865194	0.911813	-1.559742	-0.141072	0.331428
chr19:20205700-20205900	0.027196	0.177078	0.559280	1.157223	-1.022222	-1.773281	-0.868724	1.484757	-0.284169	0.602135	-0.365461	-1.209154	0.313686	-0.993173	-0.924029	0.311347	0.075475	0.137758	-0.594595
chr13:28838900-28839100	0.567358	-0.070023	-0.548052	-1.148656	1.229574	1.508783	0.207924	-0.880131	-0.073183	0.123979	-0.508762	-0.960343	-0.310727	2.208558	-1.409825	0.671860	-1.366356	1.718516	1.173727
chr13:52482700-52482900	-0.241680	0.371523	1.922825	1.392772	-0.207895	0.016082	0.031218	-1.063718	0.286247	-0.371321	-0.506559	-0.181145	1.169037	0.012485	0.239151	0.911813	0.466734	1.795741	-0.079290
chr2:109205500-109205700	0.025054	-0.824209	0.827624	-1.587978	-1.281004	1.189378	0.109319	-0.058187	0.058405	0.344871	-0.360469	-1.074773	1.088908	0.139044	-0.846295	-0.680248	0.335932	-0.186365	0.077849
chr10:83207400-83207600	0.202979	0.169641	0.809739	0.536662	-1.003589	0.081715	-0.770448	-0.839813	-0.016378	-0.699251	1.658414	-0.523842	0.882626	-0.870200	-0.525287	-0.997429	0.441158	-0.099044	0.595873
chr9:83514700-83514900	0.144301	0.191258	-0.515292	-0.514723	-1.081504	0.610266	-0.316174	0.172157	0.268863	0.336219	0.952970	2.632728	-0.815214	-0.959322	-0.625839	-0.680248	-0.993044	0.387124	-0.901730
chr7:142585700-142585900	-0.637773	0.773059	0.579909	-0.684885	0.606823	1.296549	0.069519	-0.018054	-0.462759	1.635969	-0.541115	-0.630478	0.604612	-0.959322	-0.792059	-0.602169	-0.540031	-0.271068	-1.620403
chr7:22306900-22307100	0.184307	-0.093665	-1.701508	0.616649	0.296948	0.438154	1.707824	-0.458074	-0.208228	-0.265266	-0.576869	-0.312964	1.088908	1.110851	1.102274	-0.602169	-0.537101	1.880555	0.534226
chr3:122372300-122372500	0.224858	0.289679	-0.293488	-0.842499	-0.696001	0.353491	0.419690	-0.942312	-0.939711	-0.431337	-0.409921	-0.857727	-0.735085	0.012485	-0.717727	-0.962867	1.944744	-0.724406	-1.724965
chr3:83987800-83988000	-0.786803	1.148202	-0.450189	0.689145	-0.813088	-0.693816	-1.185454	-0.131906	1.625326	-1.713150	-0.637753	0.497056	0.073096	1.110851	-0.553919	-0.602169	-1.474307	0.039017	0.394129
chr8:40675500-40675700	-1.727998	-3.849759	0.827624	-0.281076	-2.581193	-2.117768	0.876239	-2.366727	-2.432814	-1.878101	-0.340338	-1.420928	1.088908	-0.959322	-2.385139	-0.602169	1.350323	-2.638472	-1.315998
chr3:99205100-99205300	0.979647	-1.222680	0.579909	1.263091	0.390152	1.427073	0.901873	0.445132	1.000346	-0.064273	1.349594	1.582945	1.169037	0.139044	0.466674	0.629195	-0.432079	1.835481	-0.519662
chr4:81005600-81005800	0.114405	0.280464	0.827624	-0.139403	-0.232846	0.742448	0.970039	1.027142	1.188618	0.654138	1.869604	0.909323	0.684742	1.237410	-0.840970	-0.680248	0.413128	1.303136	0.014755
chr16:5095100-5095300	-0.113645	-0.937040	1.922825	0.009523	-1.525947	0.825622	-0.746596	-0.699769	-0.172029	-0.064273	-2.016266	1.478703	0.604612	0.012485	-1.177922	0.629195	-0.363728	-0.454503	2.407049
chr13:39773800-39774000	-0.353182	0.052568	-0.763008	0.686488	0.130419	-0.567795	-0.147523	0.634224	1.053930	1.277557	-0.276391	-0.457298	1.088908	0.012485	0.805344	0.629195	-2.002746	0.290766	0.880177
chr9:121187700-121187900	-0.293026	0.143734	0.827624	-0.653225	-0.074263	0.835661	-0.396604	0.342755	-0.393990	-1.267002	-0.226940	1.224462	0.153225	-0.959322	0.267035	-0.602169	0.438391	-0.788501	-1.487561
chr8:12094600-12094800	1.999478	0.371434	2.233354	0.387425	0.320034	-0.753521	1.548763	-0.655291	1.367673	-0.473765	-0.365461	-0.386486	-0.216593	-0.870200	0.487599	-0.919391	-0.958166	-1.127929	0.660998
chr3:18353900-18354100	0.009484	-0.773207	-0.606307	-2.075599	-0.769519	-1.939186	-1.304578	2.691428	-1.627380	-1.110545	-0.360469	-1.077932	0.200598	-0.959322	-0.984431	-0.680248	-0.513140	1.124999	-0.298776
chrX:124275000-124275200	1.509748	0.003618	-0.515292	-0.115197	-0.148620	1.407506	0.224148	-0.880995	-0.608737	1.185112	-1.034377	-0.407215	-0.411200	1.237410	1.384381	0.911813	0.411398	-1.502783	-0.484021
chr7:144319600-144319800	-0.379188	-0.402942	0.579909	-0.626088	-1.015360	-0.935824	1.164595	0.154111	-1.605128	-0.484683	-0.660456	-1.276888	-1.970870	-0.959322	2.389597	2.221256	0.113041	-0.034549	-0.601054
chr12:25309400-25309600	0.749038	-0.573621	-0.358591	-0.054512	-0.699622	-1.850711	-0.167747	1.570805	0.007026	-1.075752	1.495683	0.291694	1.088908	-1.085881	0.070346	-0.602169	1.133374	-0.985470	-0.796321
chr15:36952700-36952900	0.258133	1.432597	-0.515292	-0.330857	0.717769	-0.266448	-1.077797	-0.128312	-0.843684	0.396235	1.446231	0.391642	0.073096	1.110851	-0.427642	-0.602169	0.250691	-0.216789	-0.145765
chr3:4923400-4923600	0.115350	0.299430	0.736610	-0.746726	-0.821354	1.072669	2.224584	1.762897	0.563131	-0.064273	-0.506559	-1.420984	-0.330918	0.139044	0.821140	-0.680248	0.022847	-1.566713	2.139691
chr17:43452800-43453000	-0.424330	-0.378008	-0.515292	-0.164754	0.269852	0.673277	-0.795484	0.396851	-0.839170	-0.371321	-0.263832	1.009692	0.200598	-1.085881	0.203288	-0.680248	0.549120	-0.618645	-1.597549
chr14:56386200-56386400	0.514893	-0.842358	0.579909	-1.238351	-0.229544	-1.152742	0.538271	3.101368	0.563131	0.344871	-0.486428	-0.318760	0.073096	-1.085881	-1.046965	-0.602169	0.894073	-0.664080	0.915465
chr10:60201600-60201800	-0.003835	0.851840	-0.763008	-1.019211	1.159507	1.744166	0.932328	0.076663	0.546133	2.045113	-1.083829	0.454485	0.684894	-1.085881	-1.624114	-0.680248	-1.461533	-0.547032	-1.426674
chr1:51612400-51612600	-0.367165	0.029136	2.235644	1.823930	-0.182687	1.407506	2.224584	-0.655894	-0.168353	-0.012908	-0.260351	1.291007	-0.735085	-0.959322	-0.806677	2.503875	1.019577	-0.186365	1.961431
chr10:35005500-35005700	1.580122	0.723527	0.827624	-0.572746	-1.324304	0.673277	0.008208	1.461328	0.769913	-0.893826	-0.130302	0.122373	-2.191054	-0.959322	-0.023278	-0.602169	-0.707452	1.079564	1.535196
chr1:155522900-155523100	0.055858	-0.978067	0.579909	0.238236	-0.990670	0.357995	1.553823	-0.853567	0.958185	0.868413	-0.263832	-0.286285	-2.404277	0.012485	1.169217	0.911813	-0.395057	0.697630	0.670057
chr17:10641200-10641400	0.328400	-0.900392	-0.358591	-1.117706	0.187847	0.161888	-1.751457	-1.540682	0.317398	1.383611	1.349594	-2.404152	-0.331071	0.012485	-1.826986	-0.680248	1.649693	-0.347980	0.106156
chr3:68705900-68706100	-0.503474	-0.126891	-0.358591	-1.400742	-0.938731	-1.166673	0.281652	-0.447574	1.183822	-0.463765	-0.209144	-0.469332	0.684894	0.012485	-0.071156	-0.680248	-0.805535	0.481971	0.505499
chr7:120934500-120934700	0.376347	-1.164492	-0.450189	-0.351412	-0.532205	-0.012519	1.368419	-1.560932	-0.112482	-0.667871	1.326891	-1.551587	0.684742	0.012485	-0.416636	0.911813	-0.226060	-1.170680	-0.462872
chr13:62132500-62132700	0.174573	0.091280	-0.515292	-0.149329	1.769481	-1.579549	0.267552	0.751224	-0.398417	-1.231321	-0.537635	0.693817	1.088908	-1.085881	0.608822	-0.962867	-0.429847	0.441825	-0.288751
chr3:155690000-155690200	1.853411	1.511084	3.265741	-1.634353	-0.658860	-0.724503	-0.306776	-0.196647	0.563131	-0.840480	1.099059	1.037903	-2.351435	1.110851	0.051444	0.911813	0.043387	-1.737415	-0.532765
chr13:71387500-71387700	0.074200	-0.319497	-0.606307	-2.075599	-0.777237	-1.939186	-1.179710	2.691428	-1.627380	-1.110545	-0.263832	-1.077932	-0.331071	-0.959322	-1.237889	-0.962867	0.550903	1.124999	-0.298776
chr6:39975400-39975600	0.615707	-0.062340	-0.515292	1.358580	1.126916	0.465927	-1.515868	-0.935786	0.414188	0.313959	-0.263832	-0.048566	-0.331071	1.110851	-0.453474	-0.602169	0.375287	0.060929	-0.757629
chr18:82238200-82238400	0.443369	-2.036359	-0.548052	1.539295	1.996904	0.826969	0.679853	1.854073	0.445220	0.530004	0.013773	0.535672	-0.879666	1.141314	-0.009116	0.593821	0.149520	1.303423	-0.316183
chr8:65989300-65989500	0.178161	0.909841	0.827624	0.175089	-0.354948	-1.229366	-1.206957	-0.017579	0.281199	-0.453597	-0.440997	0.133933	-0.250789	1.110851	-0.272890	0.629195	-0.732033	0.335302	0.881071
chr10:44743000-44743200	1.766753	1.921799	0.892727	0.939986	0.832554	0.341270	0.985977	0.675476	0.190502	-0.799521	1.049607	-0.054440	0.120316	0.012485	0.915311	-0.680248	1.967387	0.922240	-0.617067
chr1:72011500-72011700	0.069655	-0.578189	-0.389615	0.619016	-0.581879	1.090300	2.328321	-1.983377	0.232682	0.580976	-0.183938	1.950731	-0.785532	-0.870200	-0.414976	2.185072	0.561957	0.415740	-1.267436
chrX:135924600-135924800	0.178002	0.220568	-0.515292	1.628758	-0.422810	0.902005	2.224584	-0.572033	0.058405	1.185112	-0.736963	0.783105	0.765023	0.012485	3.051083	0.911813	0.889779	-0.813831	-0.207722
chr19:3769600-3769800	-0.108304	-0.594224	-0.515292	-0.255791	-1.702972	-2.081404	1.037094	-1.503689	-0.405026	1.383611	-0.276391	0.987386	-2.455014	-0.959322	-0.047710	-0.680248	-0.714389	-0.358267	-0.134984
chr11:66697900-66698100	-0.743268	-0.527679	-1.701508	0.168789	-0.699541	-0.966701	0.402219	0.025486	-2.388824	-0.666609	-2.293550	0.260338	0.684742	0.012485	0.517152	0.629195	-2.015831	-1.109771	0.946141
chr18:17587000-17587200	0.150688	-0.723890	-0.515292	0.553878	0.334677	0.649524	-0.931933	1.565755	-1.065927	-0.194106	-0.263832	-0.049631	-0.411200	-0.959322	-0.144050	-0.680248	1.466435	0.370100	2.547312
chr16:82090900-82091100	2.169253	0.591940	0.717717	-0.757474	0.701309	-0.547107	1.079594	0.670024	1.131263	1.363839	-0.031878	-0.415919	0.882626	1.141314	-0.780587	-0.919391	-0.398740	-1.156724	0.230453
chr18:80651700-80651900	-1.579247	-0.031320	0.892727	0.683772	-1.006145	0.221156	-0.870003	0.228707	-1.479956	-0.967540	1.626877	-0.608274	1.088908	-0.959322	-1.177967	-0.602169	0.525521	-0.526117	-0.808896
chr14:29685400-29685600	-0.932924	0.670730	-1.701508	-0.320566	-0.736093	1.123034	-0.242273	0.037110	1.855759	0.100947	-0.541115	-1.257393	1.088908	0.012485	0.504552	-0.680248	-0.857414	-0.806295	1.021567
chr5_GL456354_random:143800-144000	2.152508	-0.207978	0.827624	-0.355734	-0.702420	0.148833	0.530190	-0.394123	0.769913	0.396235	-0.263832	0.088274	-2.051000	0.012485	0.024013	-0.962867	0.389677	0.321252	-0.309426
chr7:119529400-119529600	0.627030	0.997752	0.736610	-0.782077	-1.602486	0.197403	1.497149	-0.295756	-0.334444	-0.431337	0.952970	2.482836	0.684742	0.139044	-0.710528	-2.194231	-0.482332	-0.419594	-1.569246
chr10:55331700-55331900	1.090359	1.840016	0.579909	0.272769	1.093618	0.825622	-0.780054	-0.423865	-0.362218	1.383611	-0.263832	-0.283498	1.088908	1.237410	-0.445341	0.911813	0.032036	-1.466872	0.539147
chr8:9324400-9324600	0.014281	1.094898	-0.450189	0.906430	1.620484	0.687579	-0.636392	0.153188	-0.887707	-1.344683	-0.309803	2.716026	-0.411200	1.110851	0.584532	-0.602169	-0.059177	0.384200	-0.231983
chr7:131033500-131033700	0.190840	0.808416	0.579909	0.165546	-1.204937	0.805612	-0.581586	-0.394123	1.088077	-0.265266	-0.373029	2.887358	0.073096	-0.959322	1.182213	-0.602169	-0.476545	0.879730	-1.167393
chr16:25921900-25922100	1.846531	2.631209	-0.763008	0.298725	0.243408	0.122509	0.985977	0.288037	0.190502	-0.484683	1.049607	-0.054440	0.120316	0.139044	0.066164	0.911813	2.605080	0.017298	-0.726689
chr6:86987800-86988000	0.390229	-1.537807	-0.798511	-0.365977	0.871847	-0.393627	0.603470	-0.057665	-0.864293	0.580976	0.047347	-1.305452	0.882626	1.141314	2.890126	0.593821	0.270893	-0.599780	-0.487472
chr19:6434300-6434500	-0.227015	0.375827	-1.701508	-1.113496	-0.651881	-0.740101	-0.421897	-0.222631	-0.405026	-1.252239	1.772966	0.584540	0.073096	0.012485	0.303355	0.911813	-0.719556	0.647868	0.422596
chrUn_GL456366:14300-14500	0.696959	0.005194	0.827624	0.335119	-1.027527	-0.485824	2.133423	-1.401313	0.958185	-0.780464	-0.260351	-0.025713	0.765023	-1.085881	-0.306794	0.629195	-0.479411	0.476623	-2.089510
chr5:22127700-22127900	2.335710	-0.601296	0.827624	-0.316794	0.200016	0.278597	0.322223	-0.379459	0.769913	0.868413	-0.673016	1.031661	0.120316	0.012485	-0.482702	-0.602169	2.490868	-0.526117	-0.114659
chr12:90594100-90594300	-0.156737	-0.308576	-0.763008	0.922999	-0.971644	0.250824	-0.322862	0.039140	0.420936	0.313959	1.592320	-0.799318	-0.411200	0.012485	-0.535324	2.503875	-1.001211	0.003304	-0.932127
chr11:31480200-31480400	-0.458326	0.339871	0.827624	0.174439	-0.952849	0.371810	-0.094638	1.715706	0.183755	-0.194106	1.723515	2.551551	1.088908	0.012485	-0.055101	0.629195	-0.708636	0.929635	1.813121
chr15:96590800-96591000	-0.279509	0.325295	-0.515292	-0.329084	-1.137511	-0.413529	-0.116630	0.578198	-1.285737	-0.603250	1.592320	0.163047	-0.250789	0.139044	1.159960	-0.680248	-0.748384	-0.498931	2.804824
chr1:171581800-171582000	-0.081959	0.103134	-0.515292	-0.402743	0.295738	-1.297441	-0.664559	-1.155380	0.007026	-2.131578	-0.209144	0.163864	-2.431564	1.110851	0.741184	-0.680248	-0.569674	-0.207460	-1.477884
chr4:121427100-121427300	-0.031296	1.883793	0.827624	-1.567178	0.334425	0.129267	-0.122997	0.997892	-2.202380	0.868413	-0.360469	-0.527309	-2.324148	-0.959322	1.707334	0.911813	-1.133196	-0.307884	-0.665377
chr9:103392700-103392900	0.443701	2.502288	-0.763008	-0.042606	-0.067455	1.873930	0.627679	-0.793366	0.516681	0.868413	1.723515	0.660428	0.073096	1.110851	-0.638805	0.629195	-0.122053	0.929635	1.988050
chr8:95279300-95279500	0.218794	-0.362769	-0.293488	0.186501	-0.305766	0.253777	-1.203268	0.648847	0.958185	-2.540722	-0.263832	0.121521	1.088908	-2.184247	0.663324	-0.602169	1.121806	-1.437534	-0.481054
chr1:68042400-68042600	-1.693324	-1.352102	-0.515292	0.037687	0.493118	-1.328331	-0.973961	0.291780	1.589127	-0.666609	-0.541115	-0.288105	0.604612	-0.959322	-1.930244	0.629195	-1.036955	2.786402	-1.216369
chr4:148338100-148338300	-1.694819	0.121631	0.827624	-0.785267	0.678502	1.407506	-0.812162	-1.210280	-0.888691	1.635969	-0.360469	-0.535420	1.088908	-1.085881	-1.104795	0.629195	-0.764513	0.030388	-1.701548
chr17:13218100-13218300	-2.458853	-0.507871	-1.701508	0.780028	0.338608	-1.633026	0.268548	-0.932736	-1.899396	0.100947	-0.506559	-0.607388	-2.051000	-0.959322	1.023561	-0.680248	0.067665	-0.714881	-0.757629
chr5:83676800-83677000	0.675991	0.057835	-0.640074	0.737801	-1.911061	0.466389	0.587559	1.882008	-0.583355	1.049555	-0.582488	-0.882174	-3.221087	-1.937444	-0.685171	0.593821	0.039697	1.895617	-0.669092
chr16:61810800-61811000	1.398886	0.266020	-0.450189	0.315024	-0.419736	1.427073	0.178814	-1.153304	0.921986	-0.064273	-0.409921	-1.282587	0.200598	1.110851	0.094594	-0.680248	-0.374916	-0.237750	-0.104000
chr5:78029300-78029500	-0.466190	0.407929	-0.515292	-0.609244	-0.157618	-0.392901	-0.627969	0.957808	0.953389	-0.753265	1.723515	-1.102965	0.120316	-1.085881	-0.030431	-0.602169	0.666339	1.028763	1.332040
chr18:46852600-46852800	-1.227477	-0.709379	-0.763008	-1.352699	-0.453196	0.411829	-0.189084	0.163688	0.219954	-0.422685	-0.360469	0.416398	0.120316	0.012485	-0.488412	0.911813	0.591607	-1.064157	0.036308
chr8:4161900-4162100	2.150442	0.083763	0.892727	-1.224974	-1.201997	-0.478942	0.117275	-0.029748	-0.592652	2.045113	-0.637753	0.708386	-1.970870	2.209217	0.509076	-0.680248	-0.045607	0.342820	0.764094
chr16:22502000-22502200	2.128408	-0.450403	1.922825	-0.681803	0.737475	-0.169079	-0.217415	0.568622	1.000346	0.417556	1.099059	-0.209666	0.120316	-0.959322	-0.232016	0.911813	0.464219	-0.863914	1.032413
chr12:108444100-108444300	-0.094810	-0.550187	0.579909	0.205999	-0.574172	1.407506	2.406769	0.940316	-0.613532	-0.012908	-0.360469	-0.098851	-0.735085	-1.085881	-0.967063	-0.602169	0.250475	0.184366	-0.569577
chr13:53604200-53604400	-1.120929	-1.335782	0.827624	0.148792	0.551977	-1.523677	-1.256773	0.658409	-1.086988	-1.695683	-1.034377	-0.368851	-2.351435	1.110851	-0.827197	0.911813	-0.200710	-0.460738	0.239315
chr8:16095300-16095500	-1.873819	0.578898	-0.515292	-1.358483	0.441903	0.143843	-0.785778	0.830393	-0.057316	-0.666609	-0.541115	-0.504221	0.684742	-0.959322	0.122236	-0.680248	-1.915056	-0.446744	-0.162860
chr6:29949300-29949500	2.112533	-0.056926	0.827624	1.361746	0.444686	-1.427204	-1.692802	-0.743365	-0.483386	0.100947	-0.541115	0.342664	-2.351435	-0.959322	-0.528042	-0.602169	0.192333	0.676971	-0.700738
chr17:29241200-29241400	-0.639719	0.509919	0.827624	-0.044961	0.763373	-1.532912	0.105199	-0.585735	-0.597561	-1.599295	-0.180245	-1.855225	0.684742	1.110851	-0.676135	0.911813	-0.904052	0.060929	-0.533019
chr5:26234000-26234200	1.795642	1.571330	2.170540	0.665280	-1.519985	0.913112	-0.589547	0.062431	0.058405	-0.064273	-0.623564	-0.678300	-0.735085	-1.085881	0.639215	-2.194231	0.523983	-1.334381	0.812632
chr3:152064500-152064700	-0.810300	-0.526202	-0.450189	-0.078830	-0.754739	0.032125	-0.564083	-0.108583	-0.693193	-0.994739	-0.459679	0.056655	0.684742	0.012485	-1.351906	-0.962867	-0.747604	-1.088382	0.751483
chr9:27901500-27901700	0.233147	-0.704271	-0.606307	-1.340999	0.334425	-1.939186	-0.122997	0.997892	-2.202380	-0.484683	-0.360469	-1.133174	-0.411200	-0.959322	-0.860309	-0.680248	1.022936	-1.346355	-0.505217
chr14:94775900-94776100	0.060548	-0.532731	-0.450189	-1.138122	1.947229	0.952370	0.964975	0.469780	-0.168353	0.396235	-0.360469	1.035445	0.684894	-0.959322	-0.450243	-0.680248	-0.040973	-0.777773	2.939515
chr9:42682100-42682300	-1.351707	0.367270	-0.450189	-0.974595	1.387607	-0.447037	2.042727	0.389106	0.940800	0.313959	1.446231	1.709862	0.153225	0.012485	-0.359633	-0.680248	-1.351676	1.399372	-0.873645
chr15:36532500-36532700	-0.059322	0.014611	-0.358591	0.901766	-1.007936	-0.732871	-0.069353	-0.939577	-0.533105	-1.599295	1.349594	1.962463	0.120316	0.139044	-1.560603	-0.680248	2.205447	-0.796019	-0.803665
chr11:3156800-3157000	-0.635589	1.444136	-0.515292	-1.479906	2.138734	-1.096069	0.273669	-0.688676	-1.087973	-0.666609	-0.360469	0.366521	0.604612	0.139044	-1.003315	0.629195	-0.594321	-0.151456	0.365284
chr6:146370500-146370700	0.002675	-0.906335	-0.450189	-0.713676	-1.284918	0.206410	-1.352351	-0.175977	1.589127	-0.012908	-0.360469	0.309522	0.684742	-1.085881	-0.274805	0.629195	1.015938	0.112752	-0.923349
chr6:125433600-125433800	-0.348834	-0.259633	0.827624	0.182390	0.598387	-0.423008	-0.158364	0.429737	0.007026	-0.666609	-0.806545	0.185807	-0.250789	-1.085881	0.055050	0.911813	-0.531795	-0.429174	-0.419809
chr6:107826500-107826700	0.153272	-0.192577	0.984325	0.447967	-0.546187	-2.267765	-0.459833	0.566918	0.368723	0.417556	-0.360469	-0.243941	0.684742	-0.959322	0.557789	-2.194231	-0.694124	-0.547032	-1.330713
chr16:79178700-79178900	0.001536	1.465138	0.892727	0.066830	0.502377	-0.747464	-0.144403	-0.467209	-0.398786	-2.034558	-0.406440	-1.090608	1.169037	-1.085881	-0.611457	-0.680248	-0.532157	-1.170680	0.661890
