Chrom:Start-End	annotation
chr7:61940784-61940985	Promoter (<=1kb)
chrX:41654018-41654219	Promoter (<=1kb)
chr7:79504746-79504947	Promoter (<=1kb)
chr2:75658702-75658903	Promoter (<=1kb)
chr11:108148644-108148845	Promoter (<=1kb)
chr11:108150573-108150774	Promoter (<=1kb)
chr1:84694830-84695031	Promoter (<=1kb)
chr2:115552381-115552582	Promoter (<=1kb)
chr19:44303308-44303509	Promoter (<=1kb)
chr2:133564906-133565107	Promoter (<=1kb)
chr12:109748515-109748716	Promoter (<=1kb)
chr12:99981913-99982114	Promoter (<=1kb)
chr9:41581531-41581732	Promoter (<=1kb)
chr9:41582249-41582450	Promoter (<=1kb)
chr5:74093691-74093892	Promoter (<=1kb)
chr11:95962537-95962738	Promoter (<=1kb)
chr7:105901397-105901598	Promoter (<=1kb)
chr7:106081649-106081850	Promoter (<=1kb)
chr6:58473920-58474121	Promoter (<=1kb)
chr6:58476195-58476396	Promoter (<=1kb)
chr16:20488381-20488582	Promoter (<=1kb)
chrX:20863739-20863940	Promoter (<=1kb)
chr6:57362414-57362615	Promoter (<=1kb)
chr3:64771425-64771626	Promoter (<=1kb)
chr1:42694933-42695134	Promoter (<=1kb)
chr1:42695665-42695866	Promoter (<=1kb)
chr14:11990188-11990389	Promoter (<=1kb)
chr5:137629029-137629230	Promoter (<=1kb)
chr14:55055317-55055518	Promoter (<=1kb)
chr11:83291628-83291829	Promoter (<=1kb)
chr11:83292136-83292337	Promoter (<=1kb)
chr3:96254804-96255005	Promoter (<=1kb)
chr7:64057963-64058164	Promoter (<=1kb)
chr17:24528065-24528266	Promoter (<=1kb)
chr13:23450625-23450826	Promoter (<=1kb)
chr7:7298234-7298435	Promoter (<=1kb)
chr7:7299088-7299289	Promoter (<=1kb)
chr16:87496047-87496248	Promoter (<=1kb)
chr9:7784689-7784890	Promoter (<=1kb)
chr12:44210126-44210327	Promoter (<=1kb)
chr17:70835116-70835317	Promoter (<=1kb)
chr19:26623097-26623298	Promoter (<=1kb)
chr13:21322853-21323054	Promoter (<=1kb)
chr6:99666227-99666428	Promoter (<=1kb)
chr11:98284336-98284537	Promoter (<=1kb)
chr11:98285557-98285758	Promoter (<=1kb)
chr11:98285878-98286079	Promoter (<=1kb)
chr10:128549172-128549373	Promoter (<=1kb)
chr7:35234714-35234915	Promoter (<=1kb)
chr7:35235415-35235616	Promoter (<=1kb)
chr5:143403560-143403761	Promoter (<=1kb)
chr14:67232509-67232710	Promoter (<=1kb)
chr9:42520902-42521103	Promoter (<=1kb)
chr3:96247031-96247232	Promoter (<=1kb)
chr19:26823566-26823767	Promoter (<=1kb)
chr1:42694090-42694291	Promoter (<=1kb)
chr9:80073775-80073976	Promoter (<=1kb)
chr1:82839283-82839484	Promoter (<=1kb)
chr10:86844748-86844949	Promoter (<=1kb)
chr9:124422980-124423181	Promoter (<=1kb)
chr9:124423758-124423959	Promoter (<=1kb)
chr9:124424272-124424473	Promoter (<=1kb)
chr12:54729792-54729993	Promoter (<=1kb)
chr11:87448897-87449098	Promoter (<=1kb)
chr1:72255182-72255383	Promoter (<=1kb)
chr1:72255687-72255888	Promoter (<=1kb)
chr14:6009775-6009976	Promoter (<=1kb)
chr8:126945983-126946184	Promoter (<=1kb)
chr14:59721503-59721704	Promoter (<=1kb)
chr14:59722113-59722314	Promoter (<=1kb)
chr13:119690299-119690500	Promoter (<=1kb)
chr14:69502928-69503129	Promoter (<=1kb)
chr1:72243269-72243470	Promoter (<=1kb)
chr1:72244156-72244357	Promoter (<=1kb)
chr14:19584538-19584739	Promoter (<=1kb)
chr11:70239943-70240144	Promoter (<=1kb)
chr1:72236606-72236807	Promoter (<=1kb)
chr14:4218672-4218873	Promoter (<=1kb)
chr17:8100551-8100752	Promoter (<=1kb)
chr6:69775656-69775857	Promoter (<=1kb)
chr1:192745444-192745645	Promoter (<=1kb)
chr14:4855716-4855917	Promoter (<=1kb)
chr14:4856390-4856591	Promoter (<=1kb)
chr5:146896666-146896867	Promoter (<=1kb)
chr8:8688839-8689040	Promoter (<=1kb)
chr9:88521944-88522145	Promoter (<=1kb)
chr6:112977166-112977367	Promoter (<=1kb)
chr9:63132834-63133035	Promoter (<=1kb)
chr5:62523326-62523527	Promoter (<=1kb)
chr13:21810692-21810893	Promoter (<=1kb)
chr19:6044244-6044445	Promoter (<=1kb)
chr19:6045516-6045717	Promoter (<=1kb)
chr5:120634165-120634366	Promoter (<=1kb)
chr7:62078736-62078937	Promoter (<=1kb)
chr18:14647698-14647899	Promoter (<=1kb)
chr13:21715653-21715854	Promoter (<=1kb)
chr16:21546614-21546815	Promoter (<=1kb)
chr5:115490362-115490563	Promoter (<=1kb)
chr4:117202222-117202423	Promoter (<=1kb)
chr1:133660772-133660973	Promoter (<=1kb)
chr1:133661239-133661440	Promoter (<=1kb)
chr9:64175520-64175721	Promoter (<=1kb)
chr6:69823288-69823489	Promoter (<=1kb)
chr17:33254936-33255137	Promoter (<=1kb)
chr9:38026131-38026332	Promoter (<=1kb)
chr11:87462656-87462857	Promoter (<=1kb)
chr11:6476182-6476383	Promoter (<=1kb)
chr8:33747743-33747944	Promoter (<=1kb)
chr6:97730894-97731095	Promoter (<=1kb)
chr4:11579375-11579576	Promoter (<=1kb)
chr8:20122170-20122371	Promoter (<=1kb)
chr6:120493855-120494056	Promoter (<=1kb)
chr14:6107578-6107779	Promoter (<=1kb)
chr1:72226213-72226414	Promoter (<=1kb)
chr1:171502700-171502901	Promoter (<=1kb)
chr13:97292146-97292347	Promoter (<=1kb)
chr14:50413368-50413569	Promoter (<=1kb)
chr11:87443461-87443662	Promoter (<=1kb)
chr19:35923440-35923641	Promoter (<=1kb)
chr3:69131829-69132030	Promoter (<=1kb)
chr3:96488128-96488329	Promoter (<=1kb)
chr7:103716466-103716667	Promoter (<=1kb)
chr12:54714454-54714655	Promoter (<=1kb)
chr7:83550013-83550214	Promoter (<=1kb)
chr7:83550327-83550528	Promoter (<=1kb)
chr13:119789867-119790068	Promoter (<=1kb)
chr13:119790944-119791145	Promoter (<=1kb)
chr13:22474898-22475099	Promoter (<=1kb)
chr12:105453866-105454067	Promoter (<=1kb)
chr19:4793765-4793966	Promoter (<=1kb)
chr4:24690151-24690352	Promoter (<=1kb)
chr5:81736033-81736234	Promoter (<=1kb)
chr6:69858883-69859084	Promoter (<=1kb)
chr10:79908986-79909187	Promoter (<=1kb)
chr7:63916468-63916669	Promoter (<=1kb)
chr7:63917803-63918004	Promoter (<=1kb)
chr6:6859386-6859587	Promoter (<=1kb)
chr14:45570574-45570775	Promoter (<=1kb)
chr14:20700713-20700914	Promoter (<=1kb)
chr19:5457060-5457261	Promoter (<=1kb)
chr19:5457384-5457585	Promoter (<=1kb)
chr13:22354760-22354961	Promoter (<=1kb)
chr4:22488076-22488277	Promoter (<=1kb)
chr18:40726355-40726556	Promoter (<=1kb)
chr7:62085506-62085707	Promoter (<=1kb)
chr13:21753939-21754140	Promoter (<=1kb)
chr11:64436465-64436666	Promoter (<=1kb)
chr15:77068484-77068685	Promoter (<=1kb)
chr3:96486491-96486692	Promoter (<=1kb)
chr3:96487409-96487610	Promoter (<=1kb)
chr2:15058371-15058572	Promoter (<=1kb)
chr7:61726067-61726268	Promoter (<=1kb)
chr9:124440731-124440932	Promoter (<=1kb)
chr2:177839738-177839939	Promoter (<=1kb)
chr2:177840364-177840565	Promoter (<=1kb)
chr17:37094038-37094239	Promoter (<=1kb)
chr9:39910167-39910368	Promoter (<=1kb)
chr4:50286322-50286523	Promoter (<=1kb)
chr8:20550329-20550530	Promoter (<=1kb)
chr17:68837601-68837802	Promoter (<=1kb)
chr13:67553117-67553318	Promoter (<=1kb)
chr18:24559420-24559621	Promoter (<=1kb)
chr5:88738585-88738786	Promoter (<=1kb)
chr4:156236439-156236640	Promoter (<=1kb)
chr4:156236818-156237019	Promoter (<=1kb)
chr12:54734287-54734488	Promoter (<=1kb)
chr10:77776525-77776726	Promoter (<=1kb)
chr18:6371552-6371753	Promoter (<=1kb)
chr10:79985052-79985253	Promoter (<=1kb)
chr19:12279652-12279853	Promoter (<=1kb)
chr4:117190120-117190321	Promoter (<=1kb)
chr17:6655147-6655348	Promoter (<=1kb)
chr17:6655867-6656068	Promoter (<=1kb)
chr1:11414289-11414490	Promoter (<=1kb)
chr17:7025995-7026196	Promoter (<=1kb)
chr7:7278291-7278492	Promoter (<=1kb)
chr9:65196193-65196394	Promoter (<=1kb)
chr6:7133256-7133457	Promoter (<=1kb)
chr5:129908502-129908703	Promoter (<=1kb)
chr3:96413665-96413866	Promoter (<=1kb)
chr9:65201613-65201814	Promoter (<=1kb)
chr13:86726811-86727012	Promoter (<=1kb)
chr4:91853470-91853671	Promoter (<=1kb)
chr11:87423218-87423419	Promoter (<=1kb)
chr17:17121354-17121555	Promoter (<=1kb)
chr14:5388052-5388253	Promoter (<=1kb)
chr6:136804255-136804456	Promoter (<=1kb)
chr6:22767072-22767273	Promoter (<=1kb)
chr1:98049547-98049748	Promoter (<=1kb)
chr5:32174781-32174982	Promoter (<=1kb)
chr14:53001511-53001712	Promoter (<=1kb)
chr9:42318614-42318815	Promoter (<=1kb)
chr11:76180239-76180440	Promoter (<=1kb)
chr14:53716910-53717111	Promoter (<=1kb)
chr1:53706400-53706601	Promoter (<=1kb)
chr8:104394917-104395118	Promoter (<=1kb)
chr9:88858620-88858821	Promoter (<=1kb)
chr9:45635106-45635307	Promoter (<=1kb)
chr9:45635505-45635706	Promoter (<=1kb)
chr11:87426873-87427074	Promoter (<=1kb)
chr12:54738247-54738448	Promoter (<=1kb)
chr15:79028250-79028451	Promoter (<=1kb)
chr12:54710304-54710505	Promoter (<=1kb)
chr4:155734532-155734733	Promoter (<=1kb)
chr16:31948022-31948223	Promoter (<=1kb)
chr17:6429172-6429373	Promoter (<=1kb)
chr17:6429971-6430172	Promoter (<=1kb)
chr1:170752704-170752905	Promoter (<=1kb)
chr6:67610520-67610721	Promoter (<=1kb)
chr12:54697302-54697503	Promoter (<=1kb)
chr19:4811499-4811700	Promoter (<=1kb)
chr10:89873559-89873760	Promoter (<=1kb)
chr10:89874193-89874394	Promoter (<=1kb)
chr17:84391438-84391639	Promoter (<=1kb)
chr6:69814636-69814837	Promoter (<=1kb)
chr11:87471447-87471648	Promoter (<=1kb)
chr11:87472132-87472333	Promoter (<=1kb)
chr12:102743316-102743517	Promoter (<=1kb)
chr9:21290304-21290505	Promoter (<=1kb)
chr9:21290847-21291048	Promoter (<=1kb)
chr9:72968727-72968928	Promoter (<=1kb)
chr12:54718914-54719115	Promoter (<=1kb)
chr1:134280357-134280558	Promoter (<=1kb)
chr10:39899241-39899442	Promoter (<=1kb)
chr2:111593525-111593726	Promoter (<=1kb)
chr17:17063913-17064114	Promoter (<=1kb)
chr4:118918152-118918353	Promoter (<=1kb)
chr12:103314786-103314987	Promoter (<=1kb)
chr12:103315480-103315681	Promoter (<=1kb)
chr13:21722068-21722269	Promoter (<=1kb)
chr17:45549837-45550038	Promoter (<=1kb)
chr1:151062722-151062923	Promoter (<=1kb)
chr16:77400667-77400868	Promoter (<=1kb)
chr19:9847327-9847528	Promoter (<=1kb)
chr7:61685149-61685350	Promoter (<=1kb)
chr17:33289223-33289424	Promoter (<=1kb)
chr17:33289621-33289822	Promoter (<=1kb)
chr8:57962667-57962868	Promoter (<=1kb)
chr3:108144017-108144218	Promoter (1-2kb)
chr3:108147878-108148079	Promoter (1-2kb)
chrX:161125907-161126108	Promoter (1-2kb)
chr11:108342021-108342222	Promoter (1-2kb)
chr13:5863133-5863334	Promoter (1-2kb)
chr11:85833789-85833990	Promoter (1-2kb)
chr11:95586316-95586517	Promoter (1-2kb)
chr11:59305566-59305767	Promoter (1-2kb)
chr11:108918572-108918773	Promoter (1-2kb)
chr6:127152121-127152322	Promoter (1-2kb)
chr6:127152592-127152793	Promoter (1-2kb)
chr14:123625282-123625483	Promoter (1-2kb)
chr2:38342119-38342320	Promoter (1-2kb)
chr2:38342683-38342884	Promoter (1-2kb)
chr2:38348783-38348984	Promoter (1-2kb)
chr2:38355387-38355588	Promoter (1-2kb)
chr13:45508608-45508809	Promoter (1-2kb)
chr11:88997988-88998189	Promoter (1-2kb)
chr11:74832000-74832201	Promoter (1-2kb)
chr11:74834981-74835182	Promoter (1-2kb)
chr16:18381830-18382031	Promoter (1-2kb)
chr16:18396387-18396588	Promoter (1-2kb)
chr3:116494635-116494836	Promoter (1-2kb)
chr15:100613666-100613867	Promoter (1-2kb)
chr11:6627456-6627657	Promoter (1-2kb)
chr16:97461027-97461228	Promoter (1-2kb)
chr6:18432324-18432525	Promoter (1-2kb)
chr6:18511074-18511275	Promoter (1-2kb)
chr18:24204116-24204317	Promoter (1-2kb)
chr10:107484617-107484818	Promoter (1-2kb)
chr6:115674342-115674543	Promoter (1-2kb)
chr15:80012853-80013054	Promoter (1-2kb)
chr15:80013342-80013543	Promoter (1-2kb)
chr15:101172781-101172982	Promoter (1-2kb)
chr5:71096874-71097075	Promoter (1-2kb)
chr13:23467016-23467217	Promoter (1-2kb)
chr17:53568097-53568298	Promoter (1-2kb)
chrX:13282425-13282626	Promoter (1-2kb)
chr3:89521974-89522175	Promoter (1-2kb)
chr6:89645454-89645655	Promoter (1-2kb)
chr11:24082122-24082323	Promoter (1-2kb)
chr11:24144065-24144266	Promoter (1-2kb)
chr10:75944158-75944359	Promoter (1-2kb)
chr5:123974983-123975184	Promoter (1-2kb)
chr5:123992827-123993028	Promoter (1-2kb)
chr5:135368298-135368499	Promoter (1-2kb)
chr11:61578188-61578389	Promoter (1-2kb)
chr3:129982495-129982696	Promoter (1-2kb)
chr3:129989289-129989490	Promoter (1-2kb)
chr5:120859276-120859477	Promoter (1-2kb)
chr12:100202062-100202263	Promoter (1-2kb)
chr10:78300187-78300388	Promoter (1-2kb)
chr17:56139018-56139219	Promoter (1-2kb)
chr11:101248703-101248904	Promoter (1-2kb)
chr7:31149620-31149821	Promoter (1-2kb)
chr7:31097780-31097981	Promoter (1-2kb)
chr12:111670426-111670627	Promoter (1-2kb)
chr8:8658848-8659049	Promoter (1-2kb)
chr9:78089234-78089435	Promoter (1-2kb)
chr6:3586097-3586298	Promoter (1-2kb)
chr3:88140607-88140808	Promoter (1-2kb)
chr10:77091129-77091330	Promoter (1-2kb)
chr18:67392518-67392719	Promoter (1-2kb)
chr11:101968791-101968992	Promoter (1-2kb)
chr12:56533788-56533989	Promoter (1-2kb)
chr13:75708500-75708701	Promoter (1-2kb)
chr17:26619688-26619889	Promoter (1-2kb)
chr12:40203025-40203226	Promoter (1-2kb)
chr5:148554179-148554380	Promoter (1-2kb)
chr2:145864373-145864574	Promoter (1-2kb)
chr18:20434362-20434563	Promoter (1-2kb)
chr8:84709299-84709500	Promoter (1-2kb)
chr8:84712388-84712589	Promoter (1-2kb)
chr8:84771870-84772071	Promoter (1-2kb)
chr8:84798023-84798224	Promoter (1-2kb)
chr8:84798485-84798686	Promoter (1-2kb)
chr6:125544828-125545029	Promoter (1-2kb)
chrX:74253426-74253627	Promoter (1-2kb)
chr9:44883007-44883208	Promoter (1-2kb)
chr2:6873715-6873916	Promoter (1-2kb)
chr2:7082566-7082767	Promoter (1-2kb)
chr2:91189360-91189561	Promoter (1-2kb)
chr2:91196698-91196899	Promoter (1-2kb)
chr10:127641130-127641331	Promoter (1-2kb)
chr7:6728873-6729074	Promoter (1-2kb)
chr8:70119347-70119548	Promoter (1-2kb)
chr8:70232181-70232382	Promoter (1-2kb)
chr2:32289526-32289727	Promoter (1-2kb)
chr7:25720355-25720556	Promoter (1-2kb)
chr17:23194450-23194651	Promoter (1-2kb)
chr6:54990542-54990743	Promoter (1-2kb)
chr9:21409902-21410103	Promoter (1-2kb)
chr17:56081054-56081255	Promoter (1-2kb)
chr8:70855263-70855464	Promoter (1-2kb)
chr6:134922168-134922369	Promoter (1-2kb)
chr4:55533860-55534061	Promoter (1-2kb)
chr8:72242240-72242441	Promoter (1-2kb)
chr4:133970403-133970604	Promoter (1-2kb)
chr7:17017156-17017357	Promoter (1-2kb)
chr11:98265256-98265457	Promoter (1-2kb)
chr6:122777885-122778086	Promoter (1-2kb)
chr6:122781739-122781940	Promoter (1-2kb)
chr17:56006758-56006959	Promoter (1-2kb)
chr17:55957235-55957436	Promoter (1-2kb)
chr16:20497152-20497353	Promoter (1-2kb)
chr17:69970794-69970995	Promoter (1-2kb)
chr17:70426783-70426984	Promoter (1-2kb)
chr17:70520468-70520669	Promoter (1-2kb)
chr8:111257612-111257813	Promoter (1-2kb)
chr10:80646122-80646323	Promoter (1-2kb)
chr10:80620977-80621178	Promoter (1-2kb)
chr7:25073912-25074113	Promoter (1-2kb)
chr8:72008331-72008532	Promoter (1-2kb)
chr7:19308770-19308971	Promoter (1-2kb)
chr7:19342638-19342839	Promoter (1-2kb)
chr7:19343286-19343487	Promoter (1-2kb)
chr8:70281223-70281424	Promoter (1-2kb)
chr11:4133593-4133794	Promoter (1-2kb)
chr3:19983531-19983732	Promoter (1-2kb)
chr1:121313900-121314101	Promoter (1-2kb)
chr10:54073893-54074094	Promoter (1-2kb)
chr10:54077096-54077297	Promoter (1-2kb)
chr8:84866027-84866228	Promoter (1-2kb)
chr4:116403982-116404183	Promoter (1-2kb)
chr7:45361673-45361874	Promoter (1-2kb)
chr9:20886878-20887079	Promoter (1-2kb)
chr2:24684184-24684385	Promoter (1-2kb)
chr10:60285681-60285882	Promoter (1-2kb)
chr11:44402000-44402201	Promoter (1-2kb)
chr6:56368014-56368215	Promoter (1-2kb)
chr1:80338867-80339068	Promoter (1-2kb)
chr6:120918130-120918331	Promoter (1-2kb)
chr5:122166672-122166873	Promoter (1-2kb)
chr7:44304894-44305095	Promoter (1-2kb)
chr7:44305339-44305540	Promoter (1-2kb)
chr5:113910460-113910661	Promoter (1-2kb)
chr8:3516814-3517015	Promoter (1-2kb)
chr8:3502233-3502434	Promoter (1-2kb)
chr9:57794986-57795187	Promoter (1-2kb)
chr10:79987037-79987238	Promoter (1-2kb)
chr12:34527635-34527836	Promoter (1-2kb)
chr11:4096687-4096888	Promoter (1-2kb)
chr12:85108797-85108998	Promoter (1-2kb)
chr11:61856222-61856423	Promoter (1-2kb)
chr6:120774807-120775008	Promoter (1-2kb)
chr10:81259646-81259847	Promoter (1-2kb)
chr10:81168992-81169193	Promoter (1-2kb)
chr5:136102193-136102394	Promoter (1-2kb)
chr6:51467850-51468051	Promoter (1-2kb)
chr6:117939033-117939234	Promoter (1-2kb)
chr3:146768608-146768809	Promoter (1-2kb)
chr3:146811478-146811679	Promoter (1-2kb)
chr11:119353983-119354184	Promoter (1-2kb)
chr12:72087381-72087582	Promoter (1-2kb)
chr2:102899629-102899830	Promoter (1-2kb)
chr2:102673804-102674005	Promoter (1-2kb)
chr2:102704784-102704985	Promoter (1-2kb)
chr5:38500020-38500221	Promoter (1-2kb)
chr15:66911096-66911297	Promoter (1-2kb)
chr5:72359048-72359249	Promoter (1-2kb)
chr11:69545974-69546175	Promoter (1-2kb)
chr11:69546482-69546683	Promoter (1-2kb)
chr11:69547202-69547403	Promoter (1-2kb)
chr1:173369298-173369499	Promoter (1-2kb)
chr15:8652533-8652734	Promoter (1-2kb)
chr11:59759201-59759402	Promoter (1-2kb)
chr2:90963348-90963549	Promoter (1-2kb)
chr2:90966153-90966354	Promoter (1-2kb)
chr7:67951253-67951454	Promoter (1-2kb)
chr6:83315948-83316149	Promoter (1-2kb)
chr5:75635467-75635668	Promoter (1-2kb)
chr5:75647139-75647340	Promoter (1-2kb)
chr3:94888773-94888974	Promoter (1-2kb)
chr18:34371954-34372155	Promoter (1-2kb)
chr1:150320661-150320862	Promoter (1-2kb)
chr11:96046260-96046461	Promoter (1-2kb)
chr7:130984273-130984474	Promoter (1-2kb)
chr2:167491263-167491464	Promoter (1-2kb)
chr19:47177328-47177529	Promoter (1-2kb)
chr19:47180024-47180225	Promoter (1-2kb)
chr4:148589588-148589789	Promoter (1-2kb)
chr14:30916553-30916754	Promoter (1-2kb)
chr14:30772594-30772795	Promoter (1-2kb)
chr11:102395902-102396103	Promoter (1-2kb)
chr4:13745316-13745517	Promoter (1-2kb)
chr4:13752361-13752562	Promoter (1-2kb)
chr4:13890402-13890603	Promoter (1-2kb)
chr13:24846150-24846351	Promoter (1-2kb)
chr9:120958310-120958511	Promoter (1-2kb)
chr9:120494297-120494498	Promoter (1-2kb)
chr17:24691093-24691294	Promoter (1-2kb)
chr7:109809411-109809612	Promoter (1-2kb)
chr3:103147268-103147469	Promoter (1-2kb)
chr12:111575556-111575757	Promoter (1-2kb)
chr13:93306487-93306688	Promoter (1-2kb)
chr6:17309392-17309593	Promoter (1-2kb)
chr14:25605657-25605858	Promoter (1-2kb)
chr4:133751575-133751776	Promoter (1-2kb)
chr7:27654935-27655136	Promoter (1-2kb)
chr8:71462310-71462511	Promoter (1-2kb)
chr10:93309109-93309310	Promoter (1-2kb)
chr4:91374744-91374945	Promoter (1-2kb)
chr4:82498095-82498296	Promoter (1-2kb)
chr16:6807954-6808155	Promoter (1-2kb)
chr3:103789131-103789332	Promoter (1-2kb)
chr3:103789740-103789941	Promoter (1-2kb)
chr3:103792941-103793142	Promoter (1-2kb)
chr12:85278478-85278679	Promoter (1-2kb)
chr12:85281712-85281913	Promoter (1-2kb)
chr11:102216939-102217140	Promoter (1-2kb)
chr11:102228564-102228765	Promoter (1-2kb)
chr11:4831191-4831392	Promoter (1-2kb)
chr11:5028842-5029043	Promoter (1-2kb)
chr10:76451620-76451821	Promoter (1-2kb)
chr2:27069679-27069880	Promoter (1-2kb)
chr10:77624352-77624553	Promoter (1-2kb)
chr2:32689583-32689784	Promoter (1-2kb)
chr2:27346004-27346205	Promoter (1-2kb)
chr8:33601573-33601774	Promoter (1-2kb)
chr10:59409169-59409370	Promoter (1-2kb)
chr10:59459857-59460058	Promoter (1-2kb)
chr9:78114714-78114915	Promoter (1-2kb)
chr9:107545646-107545847	Promoter (1-2kb)
chr1:190171888-190172089	Promoter (1-2kb)
chr11:78260420-78260621	Promoter (1-2kb)
chr1:133909140-133909341	Promoter (1-2kb)
chr11:87535260-87535461	Promoter (1-2kb)
chr7:137312613-137312814	Promoter (1-2kb)
chr2:181781291-181781492	Promoter (1-2kb)
chr2:181783613-181783814	Promoter (1-2kb)
chr17:50291951-50292152	Promoter (1-2kb)
chr1:180250080-180250281	Promoter (1-2kb)
chr19:10181458-10181659	Promoter (1-2kb)
chr19:10184330-10184531	Promoter (1-2kb)
chr15:79515080-79515281	Promoter (1-2kb)
chr7:83796342-83796543	Promoter (1-2kb)
chr11:46057290-46057491	Promoter (1-2kb)
chr3:20251097-20251298	Promoter (1-2kb)
chr3:20253484-20253685	Promoter (1-2kb)
chr8:4168663-4168864	Promoter (1-2kb)
chr11:77491804-77492005	Promoter (1-2kb)
chr15:98544061-98544262	Promoter (1-2kb)
chr12:85934473-85934674	Promoter (1-2kb)
chr8:3657029-3657230	Promoter (1-2kb)
chr16:22434482-22434683	Promoter (1-2kb)
chr17:56474860-56475061	Promoter (1-2kb)
chr11:96007681-96007882	Promoter (1-2kb)
chr16:18302285-18302486	Promoter (1-2kb)
chr5:31064123-31064324	Promoter (1-2kb)
chr1:172201635-172201836	Promoter (1-2kb)
chr1:172204857-172205058	Promoter (1-2kb)
chr10:79901060-79901261	Promoter (1-2kb)
chr16:97847028-97847229	Promoter (1-2kb)
chr10:70949624-70949825	Promoter (1-2kb)
chr8:122549486-122549687	Promoter (1-2kb)
chr6:92177038-92177239	Promoter (1-2kb)
chr4:151140597-151140798	Promoter (1-2kb)
chr4:151141413-151141614	Promoter (1-2kb)
chr8:116892733-116892934	Promoter (1-2kb)
chr8:105349964-105350165	Promoter (1-2kb)
chr14:69028047-69028248	Promoter (1-2kb)
chr8:105467189-105467390	Promoter (1-2kb)
chr8:66861553-66861754	Promoter (1-2kb)
chr8:66861895-66862096	Promoter (1-2kb)
chr15:65910085-65910286	Promoter (1-2kb)
chr8:122609379-122609580	Promoter (1-2kb)
chr8:122610266-122610467	Promoter (1-2kb)
chr17:25209431-25209632	Promoter (1-2kb)
chr10:7210878-7211079	Promoter (1-2kb)
chr1:66320486-66320687	Promoter (1-2kb)
chr1:66365733-66365934	Promoter (1-2kb)
chr1:66388668-66388869	Promoter (1-2kb)
chr10:80928643-80928844	Promoter (1-2kb)
chr10:13967850-13968051	Promoter (1-2kb)
chr10:13968279-13968480	Promoter (1-2kb)
chr17:26674715-26674916	Promoter (1-2kb)
chr17:26843113-26843314	Promoter (1-2kb)
chr17:46554086-46554287	Promoter (1-2kb)
chr17:46554783-46554984	Promoter (1-2kb)
chr2:143914105-143914306	Promoter (1-2kb)
chr2:143916349-143916550	Promoter (1-2kb)
chr8:26017322-26017523	Promoter (1-2kb)
