baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName
ENSMUSG00000042644	185.886161004881	0.475845830083438	0.3264621588101	0.00357522598755629	0.039180520051773	chr17	27057303	27122223	cluster_5	Promoter (<=1kb)	17	27057304	27122223	64920	1	ENSMUST00000049308	0	ENSMUSG00000042644
ENSMUSG00000042647	81.7316808863343	-0.0121238371669051	0.0890636258379925	0.639809172448311	0.830260653154632	chr5	121598280	121618938	cluster_4	Promoter (<=1kb)	5	121598284	121618938	20655	2	ENSMUST00000041252	0	ENSMUSG00000042647
ENSMUSG00000042650	3258.1879876398	0.0158697919187262	0.0483502786886765	0.747826981166434	0.890570006005521	chr11	60537682	60558512	cluster_2	Promoter (<=1kb)	11	60537978	60558512	20535	1	ENSMUST00000044250	0	ENSMUSG00000042650
ENSMUSG00000042655	66.0302656430399	0.0573199438285614	0.115048449535384	0.038130220339886	NA	chr13	104845282	104863893	cluster_5	Promoter (<=1kb)	13	104845283	104863893	18611	2	ENSMUST00000043061	0	ENSMUSG00000042655
ENSMUSG00000042659	1686.40545863939	-0.0184686045031175	0.0583296298400368	0.682868241189693	0.853000759381214	chr7	68736993	68749238	cluster_4	Promoter (<=1kb)	7	68741511	68744906	3396	2	ENSMUST00000132396	0	ENSMUSG00000042659
ENSMUSG00000042660	956.513646237364	-0.0716121907837168	0.0769765310491318	0.165140999758187	0.422545160510843	chr18	36760238	36763708	cluster_4	Promoter (<=1kb)	18	36760239	36763708	3470	1	ENSMUST00000049323	0	ENSMUSG00000042660
ENSMUSG00000042662	721.869686001188	0.0872508253221642	0.111957862660999	0.103574389440171	0.327745209041107	chr2	152940994	152951582	cluster_1	Promoter (<=1kb)	2	152944933	152951405	6473	2	ENSMUST00000037715	0	ENSMUSG00000042662
ENSMUSG00000042670	1010.28561261512	-0.0430453210353323	0.0751505648235456	0.369597825372447	0.643254605206889	chr2	105904637	105965558	cluster_2	Promoter (<=1kb)	2	105904638	105965558	60921	1	ENSMUST00000037499	0	ENSMUSG00000042670
ENSMUSG00000042671	765.944660164475	-0.619930853700393	0.158320400644501	4.60206414741726e-06	0.000255193661102582	chr1	153653036	153697665	cluster_4	Promoter (<=1kb)	1	153661081	153691000	29920	1	ENSMUST00000124500	0	ENSMUSG00000042671
ENSMUSG00000042675	3009.73956297845	-0.0567444651773331	0.0601520676744793	0.229362242629066	0.5022231330837	chr7	126776974	126780514	cluster_3	Promoter (<=1kb)	7	126776975	126780511	3537	1	ENSMUST00000170882	0	ENSMUSG00000042675
ENSMUSG00000042677	23.1939381326434	0.00254513482715459	0.0908538581723034	0.867662327767671	NA	chr4	125118413	125127881	cluster_5	Promoter (<=1kb)	4	125118423	125127840	9418	2	ENSMUST00000036188	0	ENSMUSG00000042677
ENSMUSG00000042678	16.0086195021615	0.0145080293355199	0.0929401126452602	0.23909865248067	NA	chr11	60469338	60528368	cluster_5	Promoter (<=1kb)	11	60469339	60528369	59031	1	ENSMUST00000071880	0	ENSMUSG00000042678
ENSMUSG00000042680	1296.9364403527	0.214614878520864	0.0899730515432073	0.00190868164130264	0.0255159629637208	chr18	21127341	21300139	cluster_4	Promoter (<=1kb)	18	21127201	21300138	172938	2	ENSMUST00000049260	0	ENSMUSG00000042680
ENSMUSG00000042682	3870.02545317	-0.0704928478389283	0.0541663990855516	0.0996252883453979	0.320724498774755	chr14	29968379	29975074	cluster_3	Promoter (<=1kb)	14	29968436	29973597	5162	1	ENSMUST00000133229	0	ENSMUSG00000042682
ENSMUSG00000042684	201.845661640652	0.0844012356097826	0.13436706450676	0.0565491305801671	0.229692527756477	chr1	153503015	153549714	cluster_5	Promoter (<=1kb)	1	153503016	153549714	46699	2	ENSMUST00000041874	0	ENSMUSG00000042684
ENSMUSG00000042686	282.789408814862	0.0442181764980078	0.0887459335748867	0.316134725873895	0.590842986514655	chr1	16994939	17097889	cluster_1	Promoter (<=1kb)	1	16994938	17097889	102952	2	ENSMUST00000038382	0	ENSMUSG00000042686
ENSMUSG00000042688	7108.6877159581	0.0599333636428803	0.0495381800177501	0.15544660991734	0.408290328397894	chr9	75386781	75410016	cluster_4	Promoter (<=1kb)	9	75369062	75389019	19958	2	ENSMUST00000173230	0	ENSMUSG00000042688
ENSMUSG00000042694	872.430446818447	-0.0280087099285291	0.0679792905473594	0.550867149285353	0.777567716643895	chr19	47501047	47537020	cluster_1	Promoter (<=1kb)	19	47501048	47537020	35973	2	ENSMUST00000049369	0	ENSMUSG00000042694
ENSMUSG00000042699	17108.7371547654	-0.0970130708461009	0.0413984504776838	0.0090255142097663	0.0744431233854764	chr1	153455757	153487660	cluster_3	Promoter (<=1kb)	1	153455758	153487660	31903	2	ENSMUST00000042141	0	ENSMUSG00000042699
ENSMUSG00000042700	5839.11612755177	-0.0015666553055577	0.0484352945218827	0.968154219851137	0.98692626990613	chr12	82170015	82451784	cluster_1	Promoter (<=1kb)	12	82170016	82451782	281767	1	ENSMUST00000166429	0	ENSMUSG00000042700
ENSMUSG00000042707	75.1785873852359	0.0222217943185394	0.0920346673846523	0.380970394345821	0.65363769515051	chr4	125055338	125065657	cluster_4	Promoter (<=1kb)	4	125055338	125065703	10366	2	ENSMUST00000036383	46	ENSMUSG00000042707
ENSMUSG00000042708	18.7728958066689	-0.00043069108911513	0.0909563994004497	0.973095731287002	NA	chr1	153425208	153452574	cluster_4	Promoter (<=1kb)	1	153445363	153448993	3631	1	ENSMUST00000137861	0	ENSMUSG00000042708
ENSMUSG00000042709	1034.55515194651	-0.0574139610521489	0.0735174671927293	0.25225971496215	0.527807151219074	chr11	60400623	60417099	cluster_2	Promoter (<=1kb)	11	60400626	60417051	16426	2	ENSMUST00000108721	0	ENSMUSG00000042709
ENSMUSG00000042719	3350.82776105084	-0.0215177605759605	0.0485421352551655	0.599130439133132	0.807029076319617	chr5	121397981	121440113	cluster_2	Promoter (<=1kb)	5	121397994	121438820	40827	1	ENSMUST00000173895	0	ENSMUSG00000042719
ENSMUSG00000042724	1061.45775726209	-0.0373400717215623	0.0680531402563811	0.433261721670248	0.697191787291311	chr12	81714949	81781170	cluster_4	Promoter (<=1kb)	12	81714950	81781170	66221	2	ENSMUST00000035987	0	ENSMUSG00000042724
ENSMUSG00000042726	4938.23573899081	0.0167626737745629	0.0456334110880148	0.674399736120858	0.848532894755436	chr5	121371724	121385615	cluster_1	Promoter (<=1kb)	5	121371725	121373131	1407	2	ENSMUST00000133138	0	ENSMUSG00000042726
ENSMUSG00000042729	10.6709932601017	0.00661386697041799	0.0919042544801338	0.497963830453418	NA	chr19	8735838	8740624	cluster_5	Promoter (<=1kb)	19	8735839	8740623	4785	1	ENSMUST00000049424	0	ENSMUSG00000042729
ENSMUSG00000042734	3316.38318754921	-0.177988894629617	0.0710686171321616	0.00204595470607321	0.0267323940530564	chr12	81631248	81667557	cluster_4	Promoter (<=1kb)	12	81631369	81664941	33573	1	ENSMUST00000036116	0	ENSMUSG00000042734
ENSMUSG00000042737	689.277890841636	-0.103891398082129	0.0936985514035168	0.0748975920903626	0.273022697646252	chr3	89266460	89267079	cluster_4	Promoter (<=1kb)	3	89266552	89267077	526	1	ENSMUST00000040824	0	ENSMUSG00000042737
ENSMUSG00000042742	1172.73725264133	0.0326758070206954	0.0678307970219095	0.491167530764517	0.738589378347814	chr6	13625674	13677966	cluster_4	Promoter (<=1kb)	6	13625677	13677966	52290	2	ENSMUST00000045235	0	ENSMUSG00000042742
ENSMUSG00000042743	1886.23037839659	0.0219096775149133	0.0666686963192411	0.637423879839166	0.829416861855674	chr13	104109789	104141441	cluster_1	Promoter (<=1kb)	13	104109829	104139798	29970	1	ENSMUST00000159574	0	ENSMUSG00000042743
ENSMUSG00000042744	7739.43476386914	-0.0441610409087541	0.0675425195910077	0.360154685144845	0.63479078400571	chr5	121220218	121368577	cluster_1	Promoter (<=1kb)	5	121220219	121368573	148355	1	ENSMUST00000042614	0	ENSMUSG00000042744
ENSMUSG00000042745	1227.94802312409	0.0248305141198708	0.0732969443414978	0.537946920085424	0.769613844493728	chr2	152736250	152737410	cluster_5	Promoter (<=1kb)	2	152736251	152737410	1160	1	ENSMUST00000038368	0	ENSMUSG00000042745
ENSMUSG00000042747	1995.39852376854	-0.103688664768997	0.0733853086200869	0.054012048461999	0.223107011568022	chr3	89246437	89249729	cluster_4	Promoter (<=1kb)	3	89246438	89249722	3285	1	ENSMUST00000168900	0	ENSMUSG00000042747
ENSMUSG00000042751	6758.28168534021	0.0333648291475346	0.0485094517776834	0.405127025303784	0.67389920227818	chr1	152955100	153119261	cluster_3	Promoter (<=1kb)	1	152955101	153119260	164160	1	ENSMUST00000043313	0	ENSMUSG00000042751
ENSMUSG00000042757	1298.73774994604	-0.0563844649036597	0.0793779814754171	0.261938780184202	0.537486280298046	chr9	103482935	103761837	cluster_1	Promoter (<=1kb)	9	103482936	103761837	278902	2	ENSMUST00000049452	0	ENSMUSG00000042757
ENSMUSG00000042761	121.780403053989	0.0247142201961213	0.0905004310286134	0.42358733843663	0.689268053958993	chr9	87144305	87184045	cluster_5	Promoter (<=1kb)	9	87144306	87182777	38472	1	ENSMUST00000143779	0	ENSMUSG00000042761
ENSMUSG00000042763	2338.14106254043	-0.107852115903052	0.0619372629235379	0.0296216939536737	0.155194838730075	chr4	124855238	124862171	cluster_4	Promoter (<=1kb)	4	124855239	124862171	6933	2	ENSMUST00000064444	0	ENSMUSG00000042763
ENSMUSG00000042766	5665.30715864056	-0.049013876622153	0.0522175090574444	0.260371135907002	0.535935420501674	chr3	89234176	89245013	cluster_1	Promoter (<=1kb)	3	89234177	89245013	10837	2	ENSMUST00000107464	0	ENSMUSG00000042766
ENSMUSG00000042770	201.814555351073	0.0702182589095508	0.113337748788491	0.111879162390348	0.342164410850458	chr6	135137518	135168215	cluster_4	Promoter (<=1kb)	6	135137519	135168215	30697	2	ENSMUST00000045855	0	ENSMUSG00000042770
ENSMUSG00000042772	4046.61186013392	-0.00170030896357264	0.0467685506051088	0.962346177800111	0.985212712913708	chr1	152836994	152902646	cluster_2	Promoter (<=1kb)	1	152836996	152878168	41173	2	ENSMUST00000043560	0	ENSMUSG00000042772
ENSMUSG00000042784	153.824797087074	0.0368110128922736	0.0936836141758965	0.295017276690469	0.572443734199197	chr3	89229055	89233381	cluster_1	Promoter (<=1kb)	3	89229057	89233381	4325	1	ENSMUST00000041142	0	ENSMUSG00000042784
ENSMUSG00000042787	1816.61543501795	-0.154160367129144	0.0735872487410246	0.00726138212554357	0.0644459285572411	chr9	119444922	119465518	cluster_4	Promoter (<=1kb)	9	119444923	119465517	20595	1	ENSMUST00000035094	0	ENSMUSG00000042787
ENSMUSG00000042788	20.9315842931518	0.00894547803232934	0.0915788924653309	0.531163533700688	NA	chr4	43427019	43429134	cluster_5	Promoter (<=1kb)	4	43427019	43429134	2116	2	ENSMUST00000052829	0	ENSMUSG00000042788
ENSMUSG00000042793	148.682294869762	-0.000678292339477633	0.0863533226366957	0.985893470006422	0.994068017652122	chr1	134986352	135105276	cluster_5	Promoter (<=1kb)	1	134986348	135105276	118929	2	ENSMUST00000044828	0	ENSMUSG00000042793
ENSMUSG00000042797	651.627081083538	0.356427770727067	0.124154474039097	0.000239587585129565	0.00544492244696912	chr7	97726378	97738247	cluster_4	Promoter (<=1kb)	7	97726379	97738247	11869	2	ENSMUST00000084986	0	ENSMUSG00000042797
ENSMUSG00000042804	1462.83808313484	0.26957108159391	0.153262684915673	0.00453707128560354	0.0467638804701278	chr4	152274361	152285337	cluster_5	Promoter (<=1kb)	4	152274362	152285337	10976	1	ENSMUST00000105651	0	ENSMUSG00000042804
ENSMUSG00000042807	800.355564730453	0.00664848741612789	0.0655242325635515	0.886177865476091	0.955225957133076	chr1	53806873	54195034	cluster_4	Promoter (<=1kb)	1	53806882	54195034	388153	2	ENSMUST00000087659	0	ENSMUSG00000042807
ENSMUSG00000042808	2.02670324549486	0.00163256700817549	0.0919882885389138	0.706262477717547	NA	chr12	76792334	76795554	cluster_5	Promoter (<=1kb)	12	76792335	76795554	3220	2	ENSMUST00000082431	0	ENSMUSG00000042808
ENSMUSG00000042810	2595.55793868124	0.0473469473261394	0.0611266152712585	0.31322723682357	0.588373784502318	chr6	48395585	48419855	cluster_4	Promoter (<=1kb)	6	48395586	48419545	23960	1	ENSMUST00000114571	0	ENSMUSG00000042810
ENSMUSG00000042812	65.2328307688387	0.0569081956811972	0.115907118687249	0.0244328768293332	NA	chr8	121054881	121083110	cluster_5	Promoter (1-2kb)	8	121084474	121086879	2406	1	ENSMUST00000050684	-1364	ENSMUSG00000042812
ENSMUSG00000042814	317.345618720897	-0.333818366061973	0.16597237460457	0.00227575550176369	0.0286156972752416	chr2	152687147	152687942	cluster_5	Promoter (<=1kb)	2	152687148	152687940	793	1	ENSMUST00000062148	0	ENSMUSG00000042814
ENSMUSG00000042816	3.78200848564364	0.0029880951339809	0.0919126421633755	0.645997006106598	NA	chr18	42578019	42579652	cluster_4	Promoter (<=1kb)	18	42578020	42579652	1633	2	ENSMUST00000054738	0	ENSMUSG00000042816
ENSMUSG00000042817	8.24473397290805	0.0116706555463498	0.0927117940997846	0.208269361041761	NA	chr5	147330741	147400489	cluster_5	Promoter (<=1kb)	5	147330741	147400489	69749	2	ENSMUST00000049324	0	ENSMUSG00000042817
ENSMUSG00000042821	61.1577622947718	0.0474732876712134	0.109131915273982	0.0138143509826911	NA	chr2	167538194	167542811	cluster_5	Promoter (<=1kb)	2	167538195	167542814	4620	1	ENSMUST00000052631	0	ENSMUSG00000042821
ENSMUSG00000042826	1041.15105286812	-0.00635495898502987	0.073035705374571	0.885353786331869	0.954635101032524	chr11	69796067	69801716	cluster_1	Promoter (<=1kb)	11	69796068	69801716	5649	2	ENSMUST00000011285	0	ENSMUSG00000042826
ENSMUSG00000042828	5.63814697128664	0.00609448252830494	0.0920332361953271	0.439469529217289	NA	chr7	128004377	128011393	cluster_5	Promoter (<=1kb)	7	128004378	128011393	7016	1	ENSMUST00000081042	0	ENSMUSG00000042828
ENSMUSG00000042831	1094.64099667103	-0.0434839470022924	0.065745345179071	0.365616624459776	0.639519388168758	chr7	30308752	30314303	cluster_4	Promoter (<=1kb)	7	30308777	30314154	5378	1	ENSMUST00000136887	0	ENSMUSG00000042831
ENSMUSG00000042834	76681.2893438422	-0.231633500729821	0.0435450912174914	6.49204052438583e-09	8.99991577895608e-07	chr18	33437018	33463634	cluster_1	Promoter (<=1kb)	18	33437019	33463634	26616	2	ENSMUST00000051087	0	ENSMUSG00000042834
ENSMUSG00000042842	82.9111476303646	0.0067824992424459	0.0882780260020815	0.796593920752901	0.91455334060607	chr13	32965512	32979037	cluster_5	Promoter (<=1kb)	13	32965503	32979062	13560	1	ENSMUST00000164541	10	ENSMUSG00000042842
ENSMUSG00000042846	501.038763790187	-0.0227044963883117	0.0858449746822381	0.536935096953389	0.769107013090034	chr10	63430097	65003667	cluster_5	Promoter (<=1kb)	10	63928472	64090274	161803	2	ENSMUST00000105439	0	ENSMUSG00000042846
ENSMUSG00000042851	555.449010668834	0.0155266919986265	0.075209295695193	0.728208226952055	0.879368523539751	chr2	128967401	129018563	cluster_3	Promoter (<=1kb)	2	128967402	129018563	51162	1	ENSMUST00000110320	0	ENSMUSG00000042851
ENSMUSG00000042854	258.257102437016	0.0546208964130438	0.0975549021354954	0.211052131171011	0.482539123955846	chr2	166793766	166799492	cluster_4	Promoter (<=1kb)	2	166793767	166799505	5739	1	ENSMUST00000151826	0	ENSMUSG00000042854
ENSMUSG00000042857	186.476817486383	0.00456950069246265	0.0837112998613175	0.900961477291846	0.961757501882911	chr13	94356748	94358923	cluster_4	Promoter (<=1kb)	13	94355839	94358818	2980	2	ENSMUST00000059598	0	ENSMUSG00000042857
ENSMUSG00000042870	337.49360361313	0.0391463397898066	0.0838356595252793	0.384742321236766	0.656938391341949	chr8	75033685	75070121	cluster_4	Promoter (<=1kb)	8	75033686	75070121	36436	1	ENSMUST00000078847	0	ENSMUSG00000042870
ENSMUSG00000042873	6753.47493854031	-0.043637654788801	0.0512306952327392	0.310738921335872	0.586730273287823	chr6	113168086	113195384	cluster_4	Promoter (<=1kb)	6	113168090	113195384	27295	2	ENSMUST00000162280	0	ENSMUSG00000042873
ENSMUSG00000042901	3260.96990266464	0.0335749158241511	0.0499966143724485	0.427661596490614	0.693087761532544	chr1	183297059	183324501	cluster_4	Promoter (<=1kb)	1	183297060	183324501	27442	1	ENSMUST00000109166	0	ENSMUSG00000042901
ENSMUSG00000042918	130.871534355561	-0.0271597017696438	0.0896746584879797	0.424030784596469	0.689622098411643	chr7	45639976	45645768	cluster_1	Promoter (<=1kb)	7	45639977	45640990	1014	1	ENSMUST00000122998	0	ENSMUSG00000042918
ENSMUSG00000042942	115.442037630826	-0.0127262639069618	0.0888108683324936	0.635149198288764	0.827833802792806	chr18	10325178	10562941	cluster_4	Promoter (<=1kb)	18	10325179	10562934	237756	1	ENSMUST00000048977	0	ENSMUSG00000042942
ENSMUSG00000042961	460.623448643217	0.0364694946723421	0.0999378676667603	0.102408758159529	0.325691819150323	chr15	7206119	7398390	cluster_5	Promoter (<=1kb)	15	7206120	7398304	192185	2	ENSMUST00000058593	0	ENSMUSG00000042961
ENSMUSG00000042978	41701.5096958812	-0.16471629072683	0.0470307033667805	0.000101838996559983	0.00291105948836151	chr7	126272618	126294999	cluster_1	Promoter (<=1kb)	7	126272619	126294999	22381	1	ENSMUST00000056028	0	ENSMUSG00000042978
ENSMUSG00000042988	276.740080207378	0.208662591104832	0.206157194503622	0.0158698075263668	0.104799763723286	chr11	120653788	120660837	cluster_5	Promoter (<=1kb)	11	120653788	120660606	6819	2	ENSMUST00000106177	0	ENSMUSG00000042988
ENSMUSG00000042992	720.717846943207	-0.085376748926141	0.0894759113748653	0.12077562631336	0.356920167892157	chr6	134639511	134711184	cluster_4	Promoter (<=1kb)	6	134639627	134711183	71557	1	ENSMUST00000166591	0	ENSMUSG00000042992
ENSMUSG00000042997	846.143859732516	0.0514206581717693	0.079002683642778	0.296686485565415	0.573687024203494	chr3	53451995	53463258	cluster_2	Promoter (<=1kb)	3	53458370	53461983	3614	2	ENSMUST00000129497	0	ENSMUSG00000042997
ENSMUSG00000043003	23.8753428457057	0.0287523435509107	0.0973676672435613	0.0748670549901041	NA	chr4	73714578	73790602	cluster_5	Promoter (<=1kb)	4	73714579	73790602	76024	2	ENSMUST00000058292	0	ENSMUSG00000043003
ENSMUSG00000043004	44448.9353529255	-0.00368778197339153	0.0460836981616315	0.924622380574367	0.970102529380014	chr14	19872558	19977249	cluster_1	Promoter (<=1kb)	14	19872559	19977249	104691	2	ENSMUST00000160013	0	ENSMUSG00000043004
ENSMUSG00000043008	157.143213488312	0.0357938670732745	0.0916048000427312	0.336635319821257	0.612357359753587	chr16	19946491	19983049	cluster_5	Promoter (<=1kb)	16	19946499	19983037	36539	2	ENSMUST00000058839	0	ENSMUSG00000043008
ENSMUSG00000043013	4.26230757616468	0.00475841928173456	0.09213105848176	0.326085861156221	NA	chr9	74861920	74889647	cluster_5	Promoter (<=1kb)	9	74861921	74891475	29555	1	ENSMUST00000056006	0	ENSMUSG00000043013
ENSMUSG00000043015	574.544866626353	0.000955615794860439	0.0749637076399718	0.983558011402681	0.992868616622396	chr1	52630704	52651919	cluster_4	Promoter (<=1kb)	1	52630705	52651919	21215	1	ENSMUST00000165859	0	ENSMUSG00000043015
ENSMUSG00000043017	3.21413826596577	0.00281140544234	0.0919311654059529	0.645993696593319	NA	chr7	16906489	16910905	cluster_4	Promoter (<=1kb)	7	16906490	16910905	4416	1	ENSMUST00000086101	0	ENSMUSG00000043017
ENSMUSG00000043019	3093.59533617806	0.0597316477994535	0.0572659537192295	0.191235668037774	0.45803313573376	chr1	151755373	151822328	cluster_4	Promoter (<=1kb)	1	151755374	151822328	66955	1	ENSMUST00000059498	0	ENSMUSG00000043019
ENSMUSG00000043020	83.785653312922	0.0357312743619874	0.0974920351228646	0.191877786237612	0.458661714457779	chr3	146040525	146108036	cluster_5	Promoter (<=1kb)	3	146040528	146047185	6658	2	ENSMUST00000162572	0	ENSMUSG00000043020
ENSMUSG00000043024	12.5609375940551	-0.0016943137215154	0.0913255828168897	0.882660726484346	NA	chr6	108489742	108489803	cluster_5	Intron (ENSMUST00000032192/ENSMUSG00000030102, intron 50 of 61)	6	108563445	108565693	2249	2	ENSMUST00000062429	75890	ENSMUSG00000043024
ENSMUSG00000043029	16.9455219080672	0.00664467328146986	0.0915874049076259	0.590622490741138	NA	chr11	73267619	73297200	cluster_5	Promoter (<=1kb)	11	73267388	73300363	32976	1	ENSMUST00000049676	232	ENSMUSG00000043029
ENSMUSG00000043036	16.202718060656	0.00898624017081534	0.091704598299436	0.506855488142343	NA	chr5	122108051	122134893	cluster_5	Promoter (<=1kb)	5	122108085	122134815	26731	2	ENSMUST00000152389	0	ENSMUSG00000043036
ENSMUSG00000043051	219.154238750028	0.00715524181287609	0.0818283820388525	0.851775037725709	0.939107861862822	chr8	125054194	125261151	cluster_4	Promoter (<=1kb)	8	125054195	125261151	206957	1	ENSMUST00000074562	0	ENSMUSG00000043051
